RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30
394849,44,"Memphis, TN",msa,TN,7832.092524953031,7983.679469017094,8145.014761039885,8285.155848728105,8547.478434347167,8596.359087210214,8604.420742661065,8372.861282900996,8122.248233139159,7575.324754957357,7446.262545709447,7609.726889520877,8382.235707223092,8905.400567774657,9314.47350924602,9589.356703378124,9554.810782995077,9323.861815678234,9213.453785889049,9003.79283822215,8822.221290391672,8137.148220389804,8190.283095617757,9010.997128029874,9704.032987681152,9734.448248641,9451.825689803176,9565.288475581276,9972.956991955205,10051.452174317461,10245.980472293131,10265.378296690955,10123.423515213384,9793.21265086317,9934.914968994935,11072.189635161243,12545.748245513141,13745.544229604087,13839.934447573256,14348.879176295368,14419.161507042627,14190.212162854477,12961.362128111572,12503.237854196806,12945.108053716312,13252.116172342183,12719.177960895913,12876.643072860837,13759.280996723604,14911.401720791519,14800.439899902274,14472.683763531424,13952.857187086229,13571.212544301714,12784.398229525628,12003.192163365364,11281.165596721325,10558.41361473809,10249.883028732309,9927.162104185843,10033.092127508211,10591.608830298552,11077.303210505803,11570.008427245848,11413.309062873466,11185.094757230827,10646.613592901507,10273.810519897555,9789.504587048834,9253.968902687955,9090.293302468537,9021.054521009462,9428.152842491887,9606.190386932718,10125.722519096338,10397.76790767003
395022,45,"Richmond, VA",msa,VA,10365.714084509531,10776.188223979821,10751.189497324001,10854.514018258704,10538.832332044805,10142.544095837475,10119.218285920047,10312.389320673918,10190.49747697753,9675.732420797693,9420.04499509137,9442.642398462527,9912.896108374433,10337.451665385512,10752.477374174665,10867.929900869322,10396.256797158465,9963.562485262279,9494.684298742566,9386.615564791491,9204.002551895008,8883.199647842934,9080.040805993,9574.657769767318,10241.332660434566,10160.183190086036,10357.44844618082,10615.038768049186,11125.6015607902,11299.807798827076,11821.449259166855,12046.289895179783,12483.528445115859,12470.97340362178,12734.084411505459,13377.702875207258,14347.698537909177,15961.679362323632,16821.090089577498,16878.39316775528,15771.94728908033,14384.735020785032,14168.791984822548,14189.08940605537,13982.862765629747,12987.300282790922,13953.82540136262,15111.43349057625,17058.776676836624,17362.2154630375,17638.341293996666,17065.15110309912,16005.817943609383,14716.62627190029,13864.955070096126,13355.771420179053,12915.852822935112,12410.048610157779,12453.04531046289,13023.604507734055,12969.015054449681,13355.681102057317,13943.21203414082,15235.879674011643,15633.761156876135,15514.103526001863,14721.271216122688,13744.719603579446,13094.117242310962,12497.34111882181,12506.48802317642,13495.746590513869,14133.404366180694,14952.598168831071,14528.353927263517,15164.346127122166
394807,46,"Louisville, KY",msa,KY,8481.030331866912,8863.94031875729,9232.818541192071,9677.20021560178,9849.655135322786,9614.256763668121,9272.676956266303,8975.921802209485,8803.166794196664,8499.254651885089,8382.56476835039,8271.298162437066,8727.954999643624,9519.456998001137,10065.732163833898,10187.661348645483,9619.49996440636,9219.232370043108,8779.81549381491,8445.182255960337,8101.58855428208,7612.27270540981,7695.05756955864,8088.125833258651,8869.878416696718,8899.430905628798,8995.971834870878,9715.80876331813,10377.499061328223,10893.84596287283,10768.625972795182,10535.206865596154,9839.07037470141,9183.377142101606,9400.620841691147,9502.119446703095,9560.835690716067,10272.044344568161,11390.80561627238,12525.424164742233,12483.991151020064,12639.36373504899,12604.370248666215,11908.354996369584,10928.907334821279,10155.53665675091,10104.32260372326,10935.79770473336,12082.57163721437,13842.854974404914,14679.234194752098,14530.868316109283,13264.280055750962,12210.040601060342,11909.508009745512,11700.165192361383,11092.706865134918,10035.47196232763,9541.082038815706,10353.881233430857,11714.522998901477,12998.022644129729,13071.601275391717,12653.5086971969,12274.035627090358,11727.067665281787,11344.355178877122,10719.616438624389,10366.339861332102,9818.040255420878,9690.58288991057,9703.987306759434,10070.548624997415,10389.967011520543,10759.989461859825,11284.222661153486
394910,47,"New Orleans, LA",msa,LA,10763.240998347554,10920.030134150024,11136.125125184093,11098.818903654485,10936.50964097221,11256.58885279487,11126.30558406102,11440.09854961189,11065.85907170216,10425.351355652778,9855.800790941159,9753.5305525352,10305.713566964803,10933.304028440516,11249.835193009012,11723.601366742927,11690.96869551474,11358.369004162325,11000.787099949419,10511.54078674189,10353.645286026016,10356.797415727255,10534.555451847218,11179.583190954218,11435.429644535712,11146.95830635009,10549.456355217719,10389.224816936972,10683.950058773326,11272.538750606269,12014.321114813201,12412.68899936266,12729.128009502596,12259.808744661714,12621.763647107915,13084.574286790734,14410.85590575836,15392.925834545502,17149.289030171643,17822.59714337919,17902.84231707317,16691.669561060407,16856.224249036055,17530.214249036057,18310.328883599843,17900.886417846417,17320.6486243082,17741.62416621681,18041.901943994588,18880.734584454036,18196.626453635854,18220.409103064372,17255.800260871278,16845.2047127964,16312.636417206702,16102.512915127953,15793.690294499325,15387.345660220322,15314.58013639652,15372.745252086728,15788.900009736122,16105.739249935321,16485.297049598143,16687.870496499872,16154.23885472166,16108.77802001903,15383.353734082506,15443.06603317736,14929.951121750984,14495.933142331296,14373.008252521859,14450.02597533274,15316.814855665647,15652.217697304412,15931.949419341725,15668.373297545973
395053,48,"Salt Lake City, UT",msa,UT,11629.4924641772,11891.070009514226,12725.39458577722,13096.083205124918,12741.860422263157,12516.33505689361,12469.143683605047,12148.040271525831,11453.660314463705,10684.162041549564,10142.194133320017,10088.4437663107,10313.509613269038,11085.11960077691,11975.942842540067,12481.159136112738,12370.721385108722,11904.207879914093,11489.510388891033,10972.937885471061,10421.150762911586,9681.911216144048,10264.890331697627,11705.41175537392,13769.288167803295,13483.52146847191,13022.633269838778,12481.40109449719,13682.460601984827,15123.493817452976,15839.462288705297,17078.40797450716,17316.549930688692,17258.52378899998,18320.46422863097,21886.947353598007,26730.083350885616,29204.041744556842,29471.73292603454,28841.55203208556,28061.208453702453,25053.74997331626,22801.213322989464,21256.28461552194,21147.462157022877,20875.643902983018,21167.00019556766,26779.634403990392,29560.631135920605,31240.794070295804,27859.8221634044,26870.96591408184,24654.71069328323,22772.71589699449,20600.309924502584,20020.402469926255,19177.395565786424,18159.357281994282,17738.621947552463,17957.16413541471,19107.67866953214,19766.58638929127,20762.36546612775,21310.625984466245,21036.56066941073,20674.89647777181,20377.804503222917,20437.649868757526,19527.12151137684,18125.625819820914,17016.157401118526,16959.229601734307,17763.26534739326,18565.94932551646,19730.592657497094,19924.953891343666
394669,49,"Hartford, CT",msa,CT,13266.974575175962,13045.159345575068,12553.862614758264,12267.616384134868,12276.630767256249,12211.426879562168,11925.552780292832,11552.544057407287,11092.027844201091,11287.385464811456,11184.707368308626,11322.87458915341,11359.566601348415,11575.924143641656,11743.381569549778,11771.003840444953,11833.445832506457,11686.455488182743,11488.63628827905,11158.768397335743,10861.87020317034,10394.212405282633,10582.320342388162,11133.900803562132,11414.484855532437,11183.219639937344,11395.704383209371,12187.373352107277,13226.992626104582,13897.939500757804,14620.77238812793,15241.394402071955,15118.915104306338,14645.6470128616,15093.601089500915,16247.34950871356,17125.46995251065,18487.23771592624,18777.714997746694,20090.528349560045,19150.64842948518,18591.33027619241,17144.622570609703,16773.5088157182,16929.164417840188,17946.64556169633,17285.416007142707,17356.70267632647,18025.286350821905,20127.120015124507,21192.368347982872,22461.54590038314,22196.160644228785,21596.072126227657,19631.319275512342,19072.18973634506,18567.50975500453,17133.251494608732,17624.679104301627,19747.173821486747,21791.391094794537,23778.955423280422,24938.40399470899,25929.040757544793,26803.29775610179,27400.82317224036,27159.886519479678,24956.961413153254,21865.460603665128,21268.58985088849,22635.46693601935,26076.867692086995,27682.255927381117,27201.69015438476,27377.24388463719,28733.56653420984
394425,50,"Buffalo, NY",msa,NY,11128.386513157895,11328.990255616416,11920.143736629076,11734.260557323401,11575.755296581161,11006.679862832183,10822.476151683375,10429.121767879618,9978.01976852013,9508.236221687363,9096.325071305704,9536.787532423354,10029.372505469953,10711.095306027044,10827.505822979227,11219.023126239534,11451.79617329831,11607.372500201587,11328.79374839895,11006.627095976795,10111.787782060526,9712.30399550563,9783.507167964508,10318.470597794969,11211.366576610611,11971.916339110774,12136.636665977001,12019.513857969176,12339.711505246436,12770.843098477597,13183.728550340218,12610.043490108024,12044.012874165996,11746.777543426031,11463.137194098192,11884.742227602945,12039.238616456772,14153.625867610739,15240.60414279178,16089.543930821494,15399.090093158506,15430.533228158985,15257.520927551095,14623.847572737903,13669.121045759939,13408.699092983246,12378.931393274368,12233.560561169053,12791.767758663793,15245.72995257361,16760.676497901455,17685.285336242425,17519.22190704456,16936.099005365904,15743.686970349474,14533.043671309264,14016.576721169951,13266.351879741356,13133.823668848176,13285.773405213593,14303.28994679945,15052.329419166292,16116.065584571328,16806.897720310822,17541.496397298088,17880.131693158997,17679.657061582864,16962.350848022976,15679.2918624346,14276.342410054081,13839.10432974359,13567.248849848884,14351.615385867268,14914.898735850618,17235.388809956745,18102.53778954858
394388,51,"Birmingham, AL",msa,AL,10641.983306196304,11169.682514547027,11590.281722235848,11752.405756249384,11394.590203055124,10934.56978790357,10987.387519381098,10822.544181718838,10613.231462839502,9830.439673334744,10295.108893898896,10681.661632553043,11806.01237668772,12173.251073360132,12492.212186359247,12120.993900598356,12170.112360093708,11466.123734196235,11535.81218961947,11169.481743825234,11310.694053207777,10674.942122958826,10813.748207072798,11201.652127558467,12235.422528005647,12276.786667828244,12647.856203519006,12717.56899807363,13212.005340531405,12948.32072189282,12734.84597393455,12295.029100059663,12076.564998445756,12447.464138292262,12656.51185001185,12974.804665021567,14203.396719344055,15892.009767328862,17593.544522526714,17360.14999207339,16853.077933176995,16905.41346870351,16815.182612725705,17148.748015683468,16037.464392989883,15801.825116796834,14879.042818074755,14859.334070507932,14906.04011029042,17012.387728550882,17745.149391961633,17670.17531374255,15708.6794444853,14712.879857846381,13857.349951874146,13031.750457924498,12357.8075652932,12056.071344175194,11987.591675834743,12287.625138299845,12554.005875775132,12969.96438649609,13399.021325947098,14195.724190150844,14050.497057799055,13414.679097831477,13276.385404174942,13237.117470663266,12969.533208408624,11994.68730594843,11468.134188635368,11427.50183687474,11842.29157574317,12471.90528030484,13123.611901656948,12947.104220149742
395031,52,"Rochester, NY",msa,NY,9760.367928955946,10505.702274838059,10143.667033690317,10410.597304682844,10831.731044663686,10565.07366403926,10135.890312819172,9374.839490574848,8852.857529273122,8566.265245823755,8845.269196889458,9397.311328601072,10209.318407143553,10783.575427971145,11172.959575065828,11581.063835840347,11303.29611661654,10847.329760544473,10827.419666888081,10365.831494292332,10299.773600091203,9437.897180892995,9131.54544535548,9360.451643208158,10247.313238623747,11199.53637312176,11566.506046863191,11797.084130544914,12527.125411374427,13430.86485024939,12965.036410793175,11802.992177839415,10772.761557306601,10453.668262287445,10595.412206292314,12247.092228739004,13649.341218637994,15554.1240607514,15046.599640074035,15062.781423781416,15034.569682600346,15492.069078839779,15761.317934863036,15369.241726403823,15088.213002086593,13815.021192969783,13493.613310086903,13427.254937629938,14978.780958925026,15780.330508474575,17587.862254506323,17631.17968610665,18785.04855497552,16907.141102729085,16043.154620987514,14077.003039606707,13767.53420172573,12701.521866199415,13671.35860169986,13565.205671048048,14837.74738793569,14061.970201105374,16127.589425261831,18558.082547831324,20413.846381529595,20507.64546545394,20434.240572957235,21222.23809754522,20961.725791343666,18124.518617001064,15135.10471634193,14228.458325132478,15475.277455348667,17366.282955073682,17725.369206248128,19422.247906855086
394640,53,"Grand Rapids, MI",msa,MI,10734.006215719191,11133.139326655872,11246.75754075215,11398.516812283933,11870.863703152958,11461.129908140821,11216.022357485586,10299.012683097726,9888.813476407879,9717.340630855044,9694.151040292934,10303.627873932239,10560.929536532762,11914.658047448369,12537.131465953338,13005.964349542424,12430.719518005288,12264.849968645072,11742.454260347307,11114.159992026302,10114.499374282355,9729.988560651062,9767.534936262879,10992.111235906443,11570.32330180938,12104.17418293853,11689.91223354623,12241.488108733758,12790.124505227841,13183.45480714755,13525.39531238476,13270.673533113717,13076.813741702097,12250.924795093151,13410.82047976865,13994.118973618975,15788.364494301995,15580.096769434269,17552.746385033635,18296.93103356625,19297.30946029606,18071.761217398063,17512.80156503931,16909.193791687136,17042.56413883679,15269.474869058338,14971.392511722019,16035.901204976399,17644.206982584994,21678.07761511511,22624.13644054894,24303.865348853335,21524.518973113692,19827.09879678714,17665.72622855062,16172.191524043354,14928.634639551936,14125.49907198069,13482.714396552576,13209.683161744602,14464.826678771138,16586.723370200354,19494.85404344868,19829.359096482352,20324.232035391236,19112.46345452972,19020.131225357443,17238.810575332052,15946.904389995912,14851.180951110582,15741.692942522286,17015.808285051826,17714.50700866498,18330.150078224997,18517.927482111092,19341.110734090704
