RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31
102001,0,United States,country,,0.619521858844177,0.5892098753603607,0.5607313078820457,0.5445947340653473,0.5432614936404052,0.5577724919892972,0.5810027707294654,0.6047369821690549,0.6239065481000129,0.6413366051232353,0.6577375994571492,0.6598465386691913,0.6463095904282651,0.6170382722747508,0.5894691607032715,0.5696929131098531,0.5639022994314967,0.5719324063259458,0.5871323688392337,0.6018796544411472,0.6126241992634741,0.6243176565002387,0.6386583081514937,0.6384599773426625,0.6161545297596248,0.5766916361643256,0.5556264151193414,0.5456042850677277,0.5373446280775037,0.5158883950526633,0.4948327761785105,0.47959358674219726,0.46920748711808113,0.46850276829646625,0.4759984945558648,0.4782212479226735,0.45638098650342407,0.40809753075368,0.3532280504385507,0.30969445540475266,0.2897668703619793,0.2933199333291891,0.31510064755409367,0.34233798334913096,0.36387735083513234,0.3788980761301639,0.39024785202238266,0.3850342882352035,0.3575770204878228,0.312928199435566,0.27884146210882804,0.27118671782490017,0.29854667303774823,0.35449253753190063,0.42084783283002464,0.4770199994134927,0.5153726524653334,0.5465198774741274,0.5750168356428703,0.5841648859501906,0.5636117949296812,0.5179175342382061,0.4717545036841127,0.4377153516283683,0.4240036579310285,0.429032257625364,0.44925310074004626,0.47214395359322414,0.4963173926158951,0.5219302342585111,0.5488830232711358,0.5567028022873415,0.5416000647935018,0.5084054885210927,0.4797063908019224
394913,1,"New York, NY",msa,NY,0.6859374428672765,0.6787846617878088,0.6674098588876127,0.649062155780205,0.6352798178462673,0.625087945042841,0.637565849598524,0.6555271829384924,0.6775839641786877,0.687653193079193,0.7015756281856821,0.7084141787113799,0.7141685568232755,0.7045915350859818,0.6868656542140573,0.6723593867395481,0.6592062544539415,0.6570990326969016,0.6643975911592775,0.6774806084255939,0.6911478446104558,0.6928061702713398,0.7007901173613731,0.7045513308918486,0.7027551947487461,0.6767604238057151,0.652676987002014,0.6407311506658361,0.6286611882165447,0.5906227171843432,0.5417672130188261,0.5035241384602988,0.4890920046839569,0.4830408229509717,0.491872172970737,0.5052040773481515,0.5167883853497998,0.5040367270714922,0.47116186830676526,0.42745555001520913,0.39216352885500166,0.3742014988101148,0.37849415619767585,0.3980516236545144,0.4147238270918709,0.42706309707004336,0.4336099777246443,0.44511102811024134,0.4429478923395303,0.4150819102848599,0.3736386207603625,0.3331230603877844,0.3178898024950472,0.3260098242951031,0.356594783812423,0.4033305866507128,0.4423078057938077,0.4749730196199375,0.5063713241479102,0.5374540096105145,0.5412455600959855,0.5113505568751205,0.45852422008096605,0.40739236329471584,0.3682219594919178,0.35036316840389153,0.3506176891466409,0.36756758208476326,0.3801852951927806,0.3953056358959228,0.4073288103352046,0.432579242487356,0.4382072423512741,0.4206182060462899,0.3841142846687822
753899,2,"Los Angeles, CA",msa,CA,0.4670492826502679,0.4367735230437335,0.41447467670648014,0.4141002885721723,0.4278215748576814,0.4492379183318916,0.48028777553708385,0.5081263888055342,0.5378284196985589,0.5588385263350233,0.5810991004697662,0.5873632421865338,0.5827812747658192,0.5574573135011888,0.5365010654314667,0.5188453249881155,0.5160947936836452,0.5167348564805775,0.5232248421982971,0.5258987917838414,0.5241740815214261,0.5256138629426307,0.5304711667593566,0.5202393347966822,0.4825896104722316,0.43846295010051267,0.44273884237126815,0.470475565245454,0.4836984445648412,0.4585256696221051,0.4191992380321281,0.3919080700060915,0.3688168449640248,0.3605574416489179,0.36217471977947957,0.357900107894854,0.3325011865975326,0.286921251501944,0.2493945096412106,0.22279557310056416,0.21168293965715204,0.21151295653592447,0.22422264297898323,0.23809600908261638,0.24472949757107185,0.24690933194916934,0.25133900655604074,0.23792675614795733,0.209902553499165,0.17437736992720196,0.1620802825816475,0.17642653142637,0.2288665939481629,0.31182934651408495,0.4017064081349649,0.4693851791259902,0.5069871425566225,0.537742023592727,0.566344509889555,0.5672525720018012,0.5288288991553126,0.45918369826630046,0.3957943528998908,0.3516784106060567,0.32332901559493904,0.31277228973161514,0.3234706661277547,0.3459532742602702,0.3745118874279967,0.39840234912027,0.4273118695445158,0.42303693439568785,0.3973685699028355,0.35258221683451896,0.33083103671344566
394463,3,"Chicago, IL",msa,IL,0.7531418756813965,0.7248276752810887,0.6951803742272126,0.6763933599576392,0.6753516330453464,0.6861843527970474,0.7068171305248794,0.7249446422934387,0.7419331111593676,0.7578470622941506,0.773591713625973,0.7744676095071957,0.7576197348583604,0.7326008112182083,0.7087307961315616,0.6983236051280199,0.6948833912722816,0.7051828833600235,0.7165957316678105,0.7291444380433371,0.7415604849218586,0.7551626783792958,0.769759268230783,0.7739654905689989,0.7594591782173126,0.7319107760106206,0.715933390073876,0.7067967909145514,0.6905385838607166,0.6610646641620171,0.6333207501469139,0.6185397890696306,0.608481801187946,0.609481117952377,0.6153973246255361,0.6190808284714826,0.596161560863318,0.5414277094793304,0.46927380031380017,0.4124613583335553,0.38720527052087866,0.3968980146160988,0.42930184100798635,0.4667852641286941,0.49693699121388923,0.5119846701336154,0.5322142236516756,0.5233500218201734,0.48536581410881025,0.40980966271934854,0.3506059436522048,0.31875811268080473,0.330505977657563,0.3784363172190072,0.4476134867216728,0.508163906235107,0.5487416093543677,0.5824077245157204,0.6117468804499709,0.6138521973766219,0.571472296748431,0.5027757648341538,0.4295862377087018,0.38099967550131525,0.3588542348877497,0.3705370523122597,0.3958579694430311,0.42545003638475815,0.45453435795296665,0.49137034546309244,0.5226098689563873,0.5297106780222051,0.5024496187492702,0.4470064175123332,0.3992100655380442
394514,4,"Dallas, TX",msa,TX,0.5504867585264264,0.5091147952936083,0.48577810793580295,0.47718816120948343,0.48885150343016015,0.5162247474574571,0.542447811987579,0.5712976930014987,0.5897480603275519,0.6113668213225941,0.631533060980157,0.6304505360553937,0.6154731352360588,0.5829002326203815,0.5643891782757668,0.5575669561442368,0.5621602171611042,0.5757436339774885,0.5969360690785406,0.6098285015069566,0.6161967702891027,0.6191024165754536,0.6309597121222903,0.6293625483225102,0.6061532834885721,0.5693138094744054,0.5498410318956298,0.535077631528091,0.5269706436531026,0.5108102525593579,0.49685695493351884,0.48323373801611935,0.4713074663145027,0.46536765535305563,0.46428873770350076,0.4414546636373478,0.3954286793538728,0.3206502373292321,0.2564668960452418,0.21258029476977094,0.19999837980316423,0.2093195282301078,0.2362838595826209,0.2694897055381025,0.29230731158998213,0.3029836747468076,0.3018564293057493,0.28301763770909494,0.24474025103270028,0.19866052992793445,0.17273697498111398,0.17679279602622852,0.21952634088946107,0.3013448625478173,0.4026592110943899,0.486836068558016,0.5421466961184115,0.5781476835228813,0.6133382567934189,0.6195614341098363,0.583757641133065,0.5181234746566805,0.4638913177628461,0.44188172438169343,0.44792025244102535,0.47339666353691284,0.5057746466904463,0.5369084028670905,0.5640123584766058,0.5884151769527596,0.609707528431469,0.6068022695083716,0.5752102750186622,0.5378605671862909,0.5114525810744611
394692,5,"Houston, TX",msa,TX,0.7048213078108843,0.6804415278217254,0.6633002086212808,0.6479220742718326,0.6510662808297343,0.6558946832077598,0.6711861681918488,0.6830396747183473,0.69387203821142,0.6991609164773802,0.7025263074418726,0.6978544559583547,0.690457759506376,0.6781716152920825,0.6681279919459037,0.6571655456288433,0.6529856409498435,0.6623811064653151,0.6767568716810458,0.6903419655210049,0.6877468083680635,0.6898604915873165,0.6939515798095505,0.6975993742132802,0.6857938549944583,0.6603054047020777,0.6490378207257113,0.6393036793147754,0.6354181659964011,0.6230269171418025,0.6162599631582376,0.6101119536860077,0.6032373040140255,0.5986857808548577,0.6010782038837785,0.5945808885249074,0.5652951001834959,0.5110228798083801,0.4464346005859546,,0.36461944796485585,0.3710871439473828,0.3984294987670775,0.43010034440901806,0.4529888953967833,0.4634363184937644,0.4628813000419359,0.44707378167632356,0.4141807906799821,0.3706184642078423,0.33411014416355106,0.32373709058773975,0.3456249518706473,0.39983152301990305,0.4773006658119317,0.5468694749868439,0.5999020270216205,0.6294558224395149,0.654857760010361,0.6584203395123066,0.6406956367778034,0.5970126348872764,0.5618999941167727,0.5401728955733126,,,0.5780596177791484,0.606679476742442,0.6303694988468473,0.6471431227353195,0.6696747799877727,0.6713083060450479,0.6530471982564015,0.6219603557417699,0.6015264427900775
395209,6,"Washington, DC",msa,VA,0.4950569484462621,0.44003243867645797,0.4024996184289274,0.39037358917975284,0.4066306000757125,0.4357787185777761,0.46352539195258974,0.4793716257155081,0.49390472276577563,0.5078479143517582,0.5272658151132624,0.5201047249074926,0.4830030557394675,0.43400681166458993,0.39736589011602486,0.39235481031838937,0.4036616375318689,0.42426836421249087,0.4459610952557997,0.45141614784665274,0.4554443111234779,0.45903181167254203,0.4834728665304464,0.47310015311323655,0.43255652526606375,0.36780103247558066,0.35524662682706526,0.358460411529786,0.3625988642057298,0.3376474467797988,0.3149705347901346,0.2964070279819629,0.28623154999164946,0.2900230222032812,0.3047173502052177,0.304972333117664,0.2759453807832848,0.23408665759009853,0.1940657642229371,0.17808151317091922,0.1806633396705846,0.21002274920817368,0.24265642421948827,0.2716613657182883,0.29342939645032096,0.3081624268177728,0.31891817535215167,0.295888961457298,0.24837469091583966,0.19239057542629515,0.16350887679861165,0.17534128287852457,0.2160548209142409,0.284422343878896,0.3431599086759251,0.38421244102386204,0.4087743291067078,0.43372490464285224,0.46059445870326793,0.4437784148369957,0.3932901598687666,0.3151550210990946,0.2678343520833976,0.24523150082649695,0.2497528436377872,0.264202633852138,0.2839812486289524,0.3036967577173582,0.3280447106807302,0.359368688654774,0.38499754524552304,0.367678137873586,0.31958323925884846,0.26646089882664764,0.23939088220432617
394974,7,"Philadelphia, PA",msa,PA,0.6337819048331536,0.617615553004114,0.5873447057438549,0.5715381814536206,0.5605015403483501,0.569873450136355,0.592436608020318,0.6127938171768895,0.6324795837013382,0.6411612464987301,0.6510658653847502,0.6612234516711508,0.648420423047347,0.6214133273801785,0.5780889779240761,0.5527948499169741,0.5418638543787797,0.5524502367758848,0.5765714427139116,0.5911614719690079,0.6000363980112909,0.6006619556779665,0.6206195193536966,0.6208787684802445,0.6033676798203308,0.557735655390838,0.5353201953507001,0.5257291590824019,0.5108971031733374,0.4783217110947601,0.445778593803299,0.42654157149846417,0.4124519327713585,0.4093489648145033,0.4171253946308437,0.42990778596122253,0.4178782652855817,0.3876650973330136,0.342008475594145,0.30574982715435667,0.28155810490364636,0.2831693554150826,0.3031153156014776,0.3323120314989607,0.35563658345766397,0.3675161741015738,0.3746404056336736,0.37788262466324946,0.36589525792996946,0.33046589235673,0.2880588556588178,0.2606407423507869,0.26744538430319903,0.29576571764509757,0.34259825337515987,0.377648422649928,0.4096705979770623,0.4390246572676186,0.4799790694243768,0.4986966023181112,0.481827506501647,0.432535082084458,0.38639223311205706,0.35155384873222956,0.33077746135981556,0.3249224241510735,0.33785623409714377,0.35920813108112215,0.3754925978684112,0.4042688530034732,0.43550116130359395,0.4585135293928253,0.4416588726068497,0.40633062820626,0.36367568329532246
394856,8,"Miami, FL",msa,FL,0.8175040608164909,0.8089344522898032,0.8058068211133915,0.8037528125771575,0.8035992953887151,0.8033238110170554,0.7996293866913615,0.8017929003223783,0.805816043738434,0.8127822047024766,0.8191634137887207,0.819061526061518,0.8219123371527136,0.8156972834968208,0.8119537291025876,0.8027531353821596,0.8003000452515421,0.7982777506243978,0.8037368920819011,0.8020992269114832,0.8011809622887659,0.7995959033343949,0.8043964126886057,0.8102703538664607,0.8059277581670942,0.7910802814193465,0.7816751682060753,0.7775205535049293,0.7747869238366021,0.7647405278926599,0.7529700320636784,0.7432164706839259,0.7341861660439429,0.7293832272157018,0.7306746166042738,0.7336487472720408,0.7223850679996263,0.697935581292685,0.6598619334730119,0.6189702410518451,0.5799683238972624,0.5565071417044578,0.5507787955339674,0.558642665378268,0.5645938336294293,0.5600772122778398,0.5561038011062474,0.5367046224057607,0.5091083856057792,0.4650533527424479,0.43167052660929334,0.42363379063448114,0.4423418934581043,0.49047156935636194,0.5487564352666795,0.6031470481778118,0.6484666310823273,0.681675058230154,0.7144567911664464,0.7265431432628063,0.7246290634788551,0.71111260263415,0.6975876774896906,0.6887500789398477,0.6753698420017793,0.6707048559735639,0.6619242993547433,0.6714456527931989,0.685233890817536,0.7140224943900773,0.7371553719137635,0.7523360787611614,0.7564145420351664,0.7568488456607803,0.7538689801793098
394347,9,"Atlanta, GA",msa,GA,0.6219205242362182,0.5789536539771302,0.5451852121812134,0.5298372656062837,0.53306607289461,0.5540252963701234,0.5714750152648184,0.5936488488997618,0.6076978437604291,0.6232101901867485,0.6363364005092206,0.6351222996242799,0.6242041331665619,0.5998489698885182,0.580670717349617,0.570834828851435,0.5679606994174792,0.5786154958692803,0.5903512903874577,0.6080800560504179,0.621888098379563,0.6317833225137326,0.6448368052345343,0.6408916219479823,0.6207054514417968,0.5752235961185571,0.5463291240880485,0.5367589301086294,0.5353671392431543,0.5288150552968292,0.509834376806674,0.4926700003048035,0.476790449496361,0.4660882542778082,0.4686883837655749,0.45724252216108646,0.4264818169148808,0.37013161302016107,0.3169039861434895,0.2814908391785562,0.2673222608793893,0.27412244433709415,0.29391688613031713,0.3161883120647966,0.32458142427262776,0.32835758772448026,0.33353776581689715,0.33209125824042623,0.3132087602468831,0.2764118568726645,0.2478686195201101,0.24272057816507941,0.26717450767622564,0.3281361420209026,0.40832634189195355,0.482341137499881,0.5323186748420393,0.560170133727981,0.5813579763130845,0.5754502689061604,0.5435611249596533,0.48833750298764245,0.44479644028071347,0.41772695751851163,0.4114744888764152,0.42355496152447786,0.4504337995375199,0.47467947105648894,0.49664327337955116,0.5169078221957925,0.545089993914475,0.5469689415749627,0.5234581361622278,0.48614665833027537,0.46273894721637965
