RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31
102001,0,United States,country,,395784.1490592892,390557.36201041285,402675.916623178,403625.1702082258,412456.7574669792,423211.5933231567,416569.78741722426,426318.9039415167,421920.0517048989,427369.0150772293,429633.874989456,436041.32614705886,408564.2825937785,407757.32891288237,421378.0825832483,424481.6988798812,431825.821503753,430327.0060648048,439099.80022694415,438871.9124456634,428587.2275813627,434384.72246992914,434993.79879289854,437368.826801413,425248.98814672726,421024.4139121008,415753.1715494438,403714.32524639106,396121.7357864816,412125.66599174583,433562.86001368915,443769.73959131027,452045.1578369274,459660.9947698557,456210.04294653516,469291.9814274876,438836.69547728135,449998.2882462371,461705.8280746862,469000.36386649165,476965.90981009934,481436.58993787173,488422.171391516,484313.13936247386,493767.00825597194,510145.46179275017,513527.270208471,526058.5688667264,504431.1890407817,510988.88215715525,516958.74956728116,529387.070781583,534568.1955371123,539329.9615107529,539421.7136590674,538139.524005687,534157.1169437998,546013.8253831479,542024.8776795345,533290.0704057154,520235.0887194954,516927.89565323346,523705.33152470423,526695.7371111225,532008.1901541916,540741.2698693306,535728.8155497938,542992.3223811395,543582.0949622788,550571.7152008283,540038.6856880935,547828.3876489103,539699.5465678804,533505.874995658,543305.3855042942,557105.292669131,563204.5937195554
394913,1,"New York, NY",msa,NY,820516.948374761,839279.0364464693,857173.0586011342,888191.4612326043,902587.7045454546,940950.4897637796,924547.1899827288,875645.0432525951,769052.1638297873,873827.1519699813,931217.9806866953,942603.9958847737,804286.2448559671,785853.7435158502,839971.35,786642.1759834369,894091.4033008129,931427.4564393939,873117.4253308128,892829.012037037,839726.5375854215,855218.2633517495,882588.5608591886,893674.1841836735,874686.8997668998,817025.0722610722,817368.3741176471,889506.6849315069,853558.5408970977,887699.8511836735,903918.6111111111,941514.5031601123,944586.0704647676,896594.7684210526,943538.3885245902,988004.5412445731,859617.6978798587,874753.7754749568,936807.7605839416,942744.4218512898,1032249.9361344537,1090462.617693523,1003953.5306859206,992899.9944649447,1101989.522105263,1055292.9138276554,995880.5906183369,1001337.1036585366,1048022.8348968105,1077710.4288702928,1040085.6585820896,1036365.486511628,1096468.405204461,1138141.3395904438,1077093.2,1190621.9295154186,972140.2095959596,1148140.6169451075,1118739.537685775,1071939.2768878718,1014783.3099041533,1110527.0621468928,1131513.0112107624,1196615.3233532934,1160770.456570156,1270638.039748954,1194434.5359116022,1267450.0660792952,1162657.5758354755,1165766.2715053763,1272065.9327731093,1222376.2236842106,1077152.6061776062,1263013.8390804597,1267760.1952861953,1285587.102739726,1408505.9947506562
753899,2,"Los Angeles, CA",msa,CA,1210769.5515463918,1176714.6357142858,1359003.5607902736,1309210.5788381742,1441707.3905325443,1410218.8166969146,1253651.8524590165,1393477.175,1401937.5874673629,1499463.8804071248,1251387.724537037,1256504.5025510204,1357571.1210191082,1301684.8373493976,1302897.2095238096,1338179.3487858719,1394204.240909091,1331117.3433179723,1468868.4053452115,1577924.1589595375,1556087.2345679011,1668598.371024735,1619009.6948051949,1356122.8476658477,1434443.3627906977,1533854.1385281386,1654678.1769230769,1569767.3446327683,1585768.6647058823,1569590.8810572687,1584002.6153846155,1741630.9181494662,1809910.7828746177,1696631.0914634147,1756641.9228571428,1641487.023364486,1765256.3653846155,1702058.928057554,1699272.9454022988,1906867.5299684543,1795759.3636363635,1853965.1987179487,1746988.4301886791,1873594.0199004975,1911947.523076923,1803025.6067961166,1889401.6806722688,1782468.114441417,1781989.9030612244,1868537.584158416,1948243.4155844157,2152599.2369942195,2296670.011494253,2142957.8173913043,2176524.8602941176,2065766.447761194,2052750.37012987,2135727.669117647,1916442.4090909092,1806817.701863354,1761385.162601626,1800695.6928104574,2140405.758986175,1646915.969512195,1880855.1764705882,2003816.037914692,1881403.7532467532,1995250.7672955976,2162872.511627907,2012167.696969697,1796260.8372093022,1802681.994736842,1983705.9568345323,1803030.7034482758,1960205.658008658,1753627.3770833334,1972240.844155844
394463,3,"Chicago, IL",msa,IL,579534.4879518072,551509.237654321,486882.18097447796,585598.1897654585,571798.4662921348,569268.0653594771,544263.6497695852,583489.9628770301,575516.5229591837,499398.96995708154,483153.93062200956,511126.45238095237,507210.9297124601,492111.31843575416,526314.7041942605,565829.7811816193,574936.8087954111,575088.4672686231,663427.9977477477,551642.6825396825,542697.9436619718,607921.5216284987,490613.40346534655,545027.0488431876,491726.74750830565,520685.43465045595,561626.9772151898,511759.9578651685,505118.08266666665,574360.6153846154,511473.6838095238,558279.1230769231,558144.3291792657,555488.7943548387,469574.1538377193,544170.0021231422,604754.906077348,530053.6994680851,576384.7395104895,620770.0645161291,596949.8816793893,573298.5893690248,607920.2277904327,547966.349372385,532764.0094562648,612190.4665226782,574235.4238921002,614085.9805825243,550594.1400560224,579510.9433497537,563765.1674641148,596291.2259887005,569029.2727272727,637265.7814569536,624318.8860465116,536395.2936936937,571383.5399239544,569782.0277777778,587536.7917570499,559699.5721040189,530400.5563380282,497223.73873873876,569064.5068226121,588748.6673728813,621075.9549356223,612478.2568093386,608883.2574257426,569924.3262548263,591001.0137299771,581249.6972704715,661786.5144508671,621236.6831955923,613193.075,620688.9393939395,631997.1609756098,652167.4872297297,672961.7210384615
394514,4,"Dallas, TX",msa,TX,363376.7200557103,381841.6795366795,387989.5391467417,377158.190296496,405790.29653552553,408591.59375,400402.34246575343,399719.3184323331,386349.314893617,399587.83319903305,387552.0051679587,387978.181331293,370045.4826789838,381296.02143522835,380293.3633952255,385961.9553239017,401312.76099120703,404722.0763827919,395634.9797639123,384604.8665581774,405190.9885714286,385176.09451476793,376644.41560798546,399639.9216198563,393195.1874285714,389267.69102682703,382646.5003679176,375750.09210526315,371059.8870431894,383766.8153756552,391161.5023094688,379672.5090403338,384760.019269103,399806.261627907,389292.01788617886,389177.1715533375,391854.8307123034,402747.1984205331,417519.1779661017,421563.3859649123,409742.5731511254,403344.94525235245,439945.4228694714,453454.7579757976,439591.7002749771,434325.8099902057,457364.5959409594,448020.37643020594,460207.56636363635,454778.8731144632,474473.45980707393,486257.44553706504,509428.75343456253,534557.0952722064,530090.1948398576,518946.73423423426,492546.53695652174,513393.8582089552,495573.0995670996,486642.3569657908,497147.77943615254,479111.21808815113,489881.79058295966,499670.23076923075,508098.532141131,509577.3744939271,506770.31743002543,517574.7883169462,522026.3104125737,500977.49443671765,508126.4459654179,506251.1954572624,490631.91088260495,475681.5862068966,503988.3879093199,500606.2127090301,511218.5013793103
394692,5,"Houston, TX",msa,TX,337079.2505677517,341421.28797083837,339602.11176786677,342009.0871254162,353336.8015963512,400107.56494325347,369706.136192626,356418.4486714976,384360.1017463933,351018.6126062323,348475.44043043815,368624.561042524,356242.66765140323,352747.2575406032,360768.85463258787,368792.31838565023,358764.1689351481,374262.20423108217,364794.2735462735,376498.05555555556,364904.2179607109,365326.89275893674,384084.78669097536,375368.47728649306,337027.0610932476,359323.4551495017,345922.60517120897,353208.5581395349,345324.72867025365,357500.2729384437,373040.98592375364,347742.6537195523,354412.0006242197,364272.18657635467,356117.67807351076,388802.6951754386,345749.5917431193,361818.3494077834,408357.6599123768,371798.7781420765,371914.0333515582,400412.80792682926,398921.51905751904,412767.3835526316,401451.427864215,398607.88440492476,389059.92080452543,400759.57955911825,396172.0319218241,407418.3805626598,413131.3215717723,420446.5655487805,419395.763221737,429139.7622119816,413875.2670769231,426278.0574052813,428908.3021978022,422955.8968768415,416521.8361872146,426752.82857142854,396638.0126206385,389639.6861587983,421652.624037639,427306.1470145509,431277.17993702204,420985.8888888889,438460.0584453536,424933.5100864553,415039.7886508396,405573.9595519602,404727.3171899947,427883.4512534819,404186.6281951975,396072.02672864613,420789.39508928574,438198.1793020457,426160.3679245283
395209,6,"Washington, DC",msa,VA,567897.4386120996,541940.0598739496,583034.9696498055,573777.5752401281,596260.5214899713,583111.2520775623,590843.4244851258,621884.0642781876,624285.4003021148,638711.1888341544,641280.678057554,668509.0989399293,571041.2350081038,550435.50390625,604511.0975232198,645229.087804878,654150.969072165,655850.618629174,672083.9796839729,743013.1987703016,718895.7354545455,661500.206478149,730004.3994565217,706974.03,742856.7202572348,704331.7238507463,690417.868308026,779225.1010597826,712014.2427500001,685910.0850395258,768799.3908623853,742335.1483050848,756615.0179533213,750428.8099315069,716732.7267676768,727310.8732015067,695233.3303023758,715028.9300411523,696571.8563384615,727363.8231824611,701526.7445933735,707866.8410923077,736672.2266891892,731761.7996258503,731655.2046678636,777378.4369966997,756803.1623014587,756040.5225263158,725706.4017438273,736300.0942043795,777088.7080820266,748599.8119266055,784853.0,768954.9928366762,819284.6737213404,718463.3311036789,756513.8597122302,770753.4534339623,758087.6338104449,787780.3628158845,718878.4410377359,768693.6172839506,784568.6439873418,786585.2978003384,759722.312599681,821749.0507394958,829015.295150977,860461.3614035088,797115.7679245283,784459.48,777222.2247422681,808558.983706721,869804.9693877551,824594.8484162895,857888.2289898989,894120.0121218486,887654.6550963598
394974,7,"Philadelphia, PA",msa,PA,557072.7380952381,472278.2580645161,499736.56293706293,527280.043624161,496643.11516853934,488548.9779874214,530855.756,507726.3180327869,462806.2966101695,508096.85333333333,573205.3797468354,502694.98387096776,468200.16532258067,478100.42396313365,468191.34954407293,496536.0175953079,471008.4379084967,522868.72592592594,462894.1304347826,485176.11203319504,469232.5721393035,462295.44444444444,475567.702811245,504970.3137254902,460524.503872549,451926.38916256157,463028.89160173165,450747.07216494845,487057.00598802394,488311.57086614176,467355.84,497860.7833333333,500938.22,533175.0968660968,506513.58506944444,516202.39197530865,551436.5696969697,509078.0126436782,531309.8320309051,542273.1889400922,539627.8623737374,553808.274559194,566333.1753424658,575354.8176392573,547144.6843362832,583092.2896174863,581541.8827586207,601544.6129651162,601963.6438356164,539988.7768361582,567711.5578703703,563863.4421052631,631506.2842895442,612866.0277008311,603116.0680473372,612291.2647058824,591937.8960563381,614221.4025974026,600561.585106383,671224.1120689656,664145.2796482412,634665.8,672016.0688259109,688745.0047445255,662954.1963636364,709628.7292307692,676490.8480377358,695203.7440944882,618625.1837440758,627584.2042553192,622075.3114035088,629972.5306122449,609370.170984456,661694.327014218,648167.4358333333,646947.354777328,753138.387131783
394856,8,"Miami, FL",msa,FL,827819.9648148149,745892.9990079365,617585.1855791962,597381.4832663989,563739.1475826972,568125.1943539631,591809.9100968188,539856.2988980716,568176.4741784037,558534.8391502276,577670.9228529839,537119.3956204379,552303.1412803532,663779.0098765432,666737.463576159,735196.2829131653,732279.9938461538,779380.1111111111,839064.6491803279,875572.2882882883,929528.0763888889,889214.3777777777,1031780.4579831932,840498.2240802676,857027.9668246446,847680.688442211,886649.0404858299,769392.5950442479,798763.3315217391,979421.7912367492,916058.4672222222,858054.6861111111,974451.210982659,959831.113960114,952691.4761797752,1132650.113022113,1065173.4820846906,1089472.755882353,1239294.2,1075382.3466386555,1330167.286417323,1141964.8691983123,1184324.755344418,1083102.8208955224,1113838.8070496083,1024544.5711235955,1052209.4226519337,1336856.3514492754,1163523.04914966,1292946.8283828383,1461282.6940874036,1405492.5670103093,1232450.9938271604,1263448.8207547169,1251651.1314741035,1084978.140860215,1123219.5972696245,1094359.7793103447,899618.3344262295,1054564.831168831,1184076.4012345679,1202404.609375,1188030.2702702703,1341494.4938271604,1235557.874074074,1358601.611295681,1179618.3409090908,1133480.9518518518,1274552.0811808119,1283784.7261904762,1265712.7052238807,1239177.4531835206,1453805.5355191256,1205748.6024096385,1570170.883248731,1705276.2463768115,1605535.1744680852
394347,9,"Atlanta, GA",msa,GA,298365.21192893403,310318.02870813396,325483.90632911393,324519.72454175155,339405.03852002026,343864.5536082474,334973.6556836903,341335.3415730337,340687.9663341646,363930.2017353579,357432.0758524704,345402.68141097424,324275.55826558266,331151.41945288755,344189.0309892729,353165.49163050216,356772.41797752806,355499.2400241838,350838.3753753754,354298.9589201878,363422.9414330218,357867.6503401361,357930.04755434784,357598.44582881907,355512.27361853834,363436.4669738863,347144.7514285714,352052.6868096166,345470.269761606,358110.19443216966,360485.6354590683,366984.85707096127,369738.5529835391,361310.1982712048,389567.55258467025,381940.2962398374,361446.84016973124,367586.7413029728,389413.3426197458,392206.1382113821,413472.68814589665,415591.3424077435,405747.2016985138,417579.76105508144,412017.3347164592,445094.26256077795,455682.0711206897,459248.5198471616,447108.16262354,452244.6540722082,479248.3700361011,480858.3657794677,502188.46444444446,519035.78633623576,516677.93046357617,509455.76168224297,512635.62666666665,514901.8621597893,498529.80342651036,500993.71961874503,494265.23728813557,511338.92533081287,498000.3561736771,522300.6879084967,529276.7889200561,504400.9122541604,508383.4155722326,536438.0864864865,529343.9460227273,550644.3099009901,527945.5574948665,537257.1061299177,502157.2597730139,519385.153125,536302.5878260869,551795.1153846154,530456.7065111758
