RegionID,SizeRank,RegionName,RegionType,StateName,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31
102001,0,United States,country,,250186.0,253081.0,256105.0,256842.0,262271.0,260945.0,252683.0,237794.0,235741.0,223892.0,224148.0,213278.0,207778.0,208438.0,208215.0,216983.0,226710.0,229263.0,227348.0,223393.0,218918.0,221541.0,229003.0,227805.0,219971.0,228225.0,222975.0,229151.0,238521.0,246686.0,237576.0,230553.0,225358.0,226765.0,228834.0,218576.0,215936.0,218739.0,223912.0,228085.0,237008.0,232701.0,226965.0,220727.0,212665.0,214808.0,215755.0,211120.0,207802.0,220124.0,229490.0,237907.0,246572.0,242925.0,239108.0,233380.0,230836.0,236773.0,249383.0,225551.0,227469.0,240682.0,250208.0,260380.0,267323.0,267190.0,261980.0,255668.0,252777.0,250977.0,258381.0,252874.0,247657.0,256513.0,262935.0,270863.0,275678.0,273031.0,270406.0,262798.0,262089.0,261994.0,264732.0,262545.0,260062.0,268504.0,276686.0,282454.0,288853.0,283985.0,277969.0,273061.0,271179.0,273385.0,276099.0,271337.0,267088.0,274442.0,281209.0,285648.0,296103.0,290748.0,287680.0,282094.0,282085.0,284447.0,281901.0,285405.0,279363.0,288543.0,296927.0,304124.0,313604.0,307802.0,304882.0,299255.0,298623.0,301083.0,301700.0,302097.0,302841.0,311691.0,315976.0,319005.0,324868.0,318388.0,312822.0,305095.0,307270.0,307342.0,304117.0,303423.0,301847.0,312013.0,321258.0,328041.0,334285.0,328789.0,322752.0,318014.0,320448.0,321618.0,326114.0,322436.0,324196.0,335487.0,328180.0,321293.0,340341.0,359076.0,367934.0,373077.0,376509.0,376412.0,378778.0,371943.0,382513.0,402421.0,420305.0,423376.0,431536.0,425883.0,420886.0,417883.0,420834.0,422406.0,424309.0,416160.0,430118.0,456700.0,473331.0,474092.0,470472.0,447038.0,439465.0,432338.0,427155.0,419587.0,411330.0,413348.0,418309.0,441099.0,450871.0,464510.0,470406.0,463211.0,463675.0,452082.0,450303.0,444993.0,438023.0,444963.0,455607.0,473382.0,490466.0,498801.0
394913,1,"New York, NY",msa,NY,555087.0,556454.0,551101.0,553643.0,559394.0,565327.0,560976.0,523256.0,508793.0,486466.0,483375.0,499278.0,466843.0,450957.0,438819.0,450397.0,474996.0,479651.0,485472.0,482477.0,463861.0,498053.0,471217.0,501113.0,513112.0,442970.0,481849.0,502755.0,486958.0,522399.0,542395.0,,,498857.0,499516.0,498851.0,501751.0,484007.0,516190.0,515492.0,517960.0,537238.0,525512.0,526303.0,467719.0,444268.0,470311.0,478819.0,467071.0,476024.0,497864.0,509844.0,521015.0,527642.0,509282.0,496668.0,480791.0,490621.0,494985.0,523039.0,465128.0,470691.0,485294.0,512605.0,516207.0,531413.0,541182.0,524840.0,502151.0,496217.0,523161.0,537499.0,523911.0,512833.0,499649.0,532493.0,524674.0,539952.0,548430.0,512852.0,502901.0,506937.0,508662.0,545020.0,522863.0,510741.0,509645.0,528611.0,548772.0,542292.0,543285.0,538013.0,525624.0,513967.0,529263.0,517116.0,532800.0,532127.0,508251.0,514837.0,547784.0,543357.0,533407.0,518248.0,516442.0,497888.0,492085.0,535574.0,514932.0,507272.0,536281.0,536636.0,556129.0,555932.0,538876.0,517344.0,500699.0,516131.0,526611.0,535938.0,530057.0,543428.0,539526.0,543066.0,549369.0,566125.0,546496.0,538507.0,521388.0,523483.0,517994.0,524975.0,520617.0,507998.0,513094.0,519806.0,565570.0,572870.0,534073.0,517451.0,510863.0,515130.0,518738.0,536147.0,529542.0,538218.0,522731.0,541484.0,548940.0,549513.0,565789.0,568091.0,578988.0,587556.0,582759.0,590709.0,592665.0,603013.0,619322.0,645770.0,668989.0,681240.0,678183.0,667494.0,669838.0,648978.0,651981.0,676625.0,671790.0,688822.0,688844.0,702121.0,736254.0,732849.0,721341.0,685465.0,663629.0,654228.0,648182.0,673389.0,649272.0,657490.0,688821.0,718408.0,731549.0,751210.0,764366.0,732418.0,708194.0,718720.0,714336.0,739380.0,725513.0,746681.0,768468.0,799055.0
753899,2,"Los Angeles, CA",msa,CA,623430.0,612677.0,613187.0,579433.0,582759.0,554532.0,524941.0,493238.0,474815.0,439462.0,430471.0,389487.0,404382.0,408391.0,411181.0,430085.0,453495.0,451090.0,460262.0,471743.0,458313.0,457661.0,469564.0,466392.0,455657.0,472096.0,481931.0,486160.0,489977.0,493277.0,481645.0,495280.0,477226.0,478253.0,476129.0,450617.0,443219.0,480360.0,481512.0,492258.0,494532.0,485648.0,481134.0,469147.0,447779.0,456987.0,456371.0,444549.0,438689.0,472568.0,495738.0,492185.0,500324.0,504399.0,510267.0,517254.0,517408.0,532311.0,560580.0,490533.0,523681.0,568907.0,604064.0,620279.0,632456.0,628334.0,621998.0,621367.0,625658.0,617423.0,630478.0,615944.0,636627.0,652503.0,660324.0,676687.0,676647.0,682467.0,674711.0,665030.0,668146.0,659237.0,668960.0,665388.0,666994.0,680758.0,696750.0,703227.0,706745.0,699826.0,694726.0,676739.0,687321.0,700636.0,696377.0,687153.0,711839.0,724430.0,727089.0,745322.0,740391.0,736536.0,738924.0,721163.0,723677.0,728340.0,711048.0,753859.0,737386.0,744739.0,762053.0,797556.0,791277.0,794390.0,779930.0,790430.0,774650.0,787884.0,774415.0,785980.0,801641.0,814293.0,818516.0,839653.0,837487.0,827545.0,828772.0,807140.0,821384.0,816168.0,783045.0,774984.0,799719.0,811993.0,825557.0,829584.0,835652.0,843062.0,817969.0,825463.0,825221.0,814962.0,846175.0,856307.0,852861.0,873169.0,823411.0,825081.0,865580.0,918690.0,949595.0,956695.0,959874.0,931585.0,940328.0,923290.0,983102.0,1021272.0,1057029.0,1089319.0,1093515.0,1072968.0,1080454.0,1077294.0,1077290.0,1086368.0,1112137.0,1078720.0,1137444.0,1178756.0,1208615.0,1209260.0,1187027.0,1139945.0,1126814.0,1104197.0,1099421.0,1098211.0,1059934.0,1084287.0,1083606.0,1175496.0,1107748.0,1120659.0,1163434.0,1154137.0,1176333.0,1148311.0,1166075.0,1183131.0,1134675.0,1139364.0,1203847.0,1210725.0,1240732.0,1278558.0
394463,3,"Chicago, IL",msa,IL,285514.0,284867.0,278871.0,284318.0,295492.0,295520.0,296430.0,267201.0,268767.0,255359.0,250319.0,242917.0,233594.0,248397.0,234629.0,244691.0,249980.0,253261.0,247412.0,237324.0,226242.0,220657.0,231922.0,243372.0,222757.0,232630.0,239637.0,237406.0,263527.0,261551.0,266312.0,232748.0,235885.0,235201.0,229825.0,226413.0,224948.0,221469.0,234802.0,234462.0,247459.0,253195.0,242926.0,215974.0,209198.0,208592.0,199918.0,202889.0,189529.0,209162.0,220349.0,236239.0,251369.0,236959.0,231313.0,218704.0,200830.0,204683.0,207108.0,187032.0,187365.0,205931.0,222777.0,237172.0,258217.0,253032.0,247465.0,233945.0,229250.0,226928.0,235135.0,225707.0,212013.0,228131.0,241979.0,254845.0,275563.0,266925.0,275048.0,255405.0,242339.0,239179.0,240418.0,231026.0,227976.0,248042.0,255155.0,265943.0,281122.0,275775.0,268840.0,254149.0,252273.0,241346.0,246491.0,238370.0,230404.0,249171.0,263939.0,273173.0,281933.0,280596.0,270515.0,253261.0,252351.0,248732.0,251920.0,251514.0,249492.0,266166.0,278814.0,285134.0,298497.0,291139.0,276902.0,264800.0,263184.0,261095.0,266700.0,269313.0,267713.0,283184.0,292849.0,294720.0,305715.0,294842.0,288346.0,271765.0,263849.0,272458.0,265482.0,269058.0,264536.0,280275.0,294395.0,293273.0,302516.0,297974.0,291882.0,274309.0,271720.0,274732.0,271094.0,271467.0,274312.0,296028.0,309047.0,296776.0,299881.0,317134.0,328100.0,318785.0,322210.0,311050.0,306563.0,305669.0,300434.0,325309.0,341200.0,348614.0,362980.0,350699.0,349707.0,333100.0,326755.0,319574.0,326866.0,327475.0,332798.0,344784.0,371957.0,373418.0,392135.0,361943.0,354928.0,343037.0,328691.0,326050.0,323085.0,322010.0,314348.0,343149.0,359737.0,368929.0,393961.0,385862.0,381404.0,360716.0,347987.0,351716.0,351787.0,346607.0,349981.0,376878.0,393316.0,405837.0
394514,4,"Dallas, TX",msa,TX,191083.0,195216.0,199428.0,209503.0,205908.0,206873.0,203223.0,190183.0,193139.0,182506.0,181493.0,170838.0,181565.0,178874.0,183978.0,193680.0,202256.0,194494.0,203105.0,183254.0,178182.0,181278.0,189679.0,186664.0,184643.0,192191.0,195609.0,198947.0,207928.0,217854.0,203142.0,197425.0,192480.0,202103.0,217479.0,193166.0,198222.0,194630.0,204250.0,208908.0,212598.0,210711.0,207905.0,191318.0,195822.0,193365.0,198702.0,187367.0,191401.0,205691.0,210106.0,219433.0,224118.0,219128.0,213392.0,209000.0,204744.0,208395.0,215464.0,192473.0,202373.0,218578.0,234096.0,239947.0,247483.0,238424.0,234664.0,230221.0,226146.0,224514.0,229336.0,212917.0,231029.0,234657.0,244617.0,249075.0,253498.0,251381.0,245150.0,241532.0,238715.0,240817.0,256639.0,235985.0,248084.0,257857.0,261532.0,273022.0,279501.0,266884.0,265971.0,256177.0,258717.0,280832.0,268054.0,248063.0,254987.0,272234.0,274044.0,288491.0,291396.0,277783.0,282854.0,277635.0,277808.0,281847.0,279762.0,273546.0,285068.0,296120.0,297532.0,312115.0,313125.0,303950.0,302969.0,289274.0,290146.0,297221.0,302844.0,283476.0,296707.0,318876.0,314197.0,326021.0,330362.0,318910.0,312667.0,303785.0,295478.0,305589.0,306901.0,284005.0,298630.0,314849.0,323283.0,332202.0,341694.0,324642.0,322026.0,313666.0,318596.0,314090.0,327479.0,311845.0,319705.0,331747.0,330733.0,324169.0,344668.0,360474.0,359951.0,357033.0,363941.0,364793.0,363593.0,357144.0,387324.0,404232.0,414435.0,432719.0,437168.0,427560.0,420708.0,419259.0,416607.0,417661.0,429250.0,422308.0,439593.0,462005.0,503228.0,517789.0,516814.0,491942.0,475569.0,460384.0,458075.0,454391.0,437340.0,423765.0,450452.0,451786.0,477525.0,493774.0,502819.0,495366.0,493162.0,472082.0,474760.0,471629.0,475984.0,463246.0,476188.0,498411.0,504161.0,521859.0
394692,5,"Houston, TX",msa,TX,197967.0,199795.0,199704.0,215737.0,223994.0,213365.0,213445.0,204480.0,184496.0,171287.0,174881.0,168216.0,177234.0,185826.0,188182.0,206189.0,214089.0,215146.0,211660.0,196953.0,186792.0,189959.0,211505.0,189069.0,207267.0,209854.0,203869.0,202457.0,216566.0,215781.0,215200.0,218807.0,206401.0,219521.0,216381.0,195274.0,209388.0,207098.0,203306.0,215175.0,225968.0,217706.0,212159.0,207550.0,202951.0,201546.0,213540.0,192210.0,194965.0,221870.0,211633.0,228573.0,233073.0,229522.0,220925.0,209589.0,209489.0,221265.0,228623.0,195166.0,210000.0,225480.0,243608.0,246284.0,258189.0,252827.0,252061.0,238517.0,229540.0,234548.0,248781.0,232322.0,236876.0,257600.0,266984.0,268332.0,276018.0,266865.0,260045.0,254189.0,246776.0,255478.0,256474.0,255399.0,243124.0,265113.0,265199.0,271739.0,286620.0,275071.0,269796.0,252846.0,262533.0,245046.0,260114.0,247259.0,242411.0,253387.0,261883.0,274141.0,282280.0,273020.0,272674.0,263277.0,261221.0,262070.0,271122.0,256135.0,261658.0,273174.0,276470.0,289591.0,295195.0,285855.0,282742.0,285035.0,271379.0,268832.0,276371.0,261282.0,268596.0,279834.0,292781.0,296111.0,300963.0,298780.0,287969.0,275119.0,281948.0,284155.0,291824.0,269451.0,275921.0,288301.0,299321.0,314220.0,309493.0,299687.0,300312.0,285651.0,286675.0,282642.0,302569.0,280277.0,289348.0,301560.0,302358.0,290054.0,311083.0,329142.0,325348.0,319320.0,324268.0,332792.0,337522.0,318146.0,343832.0,360284.0,375083.0,381315.0,384909.0,378736.0,368070.0,362367.0,371282.0,379996.0,383700.0,369334.0,387550.0,396607.0,416163.0,430856.0,426074.0,416384.0,398796.0,403439.0,381781.0,388040.0,394121.0,364474.0,379388.0,401297.0,414421.0,422973.0,424906.0,415379.0,412171.0,403482.0,403296.0,403593.0,394588.0,387197.0,405464.0,412272.0,442039.0,448059.0
395209,6,"Washington, DC",msa,VA,399472.0,393766.0,396222.0,399867.0,406006.0,399483.0,379060.0,335652.0,338485.0,319563.0,322894.0,312273.0,308798.0,317095.0,324478.0,340795.0,359982.0,365513.0,359487.0,333392.0,332098.0,334691.0,341527.0,324328.0,320307.0,323028.0,346489.0,352007.0,361728.0,392953.0,351555.0,353979.0,354811.0,364491.0,359998.0,331903.0,333074.0,334140.0,353701.0,372887.0,391187.0,388368.0,382559.0,360120.0,340965.0,350924.0,347094.0,336955.0,327119.0,357673.0,377181.0,401320.0,408276.0,401946.0,394566.0,382604.0,364916.0,387524.0,389655.0,364501.0,362337.0,396026.0,409689.0,431877.0,447037.0,435521.0,420993.0,409239.0,392364.0,401999.0,407866.0,390442.0,393761.0,401604.0,427888.0,455025.0,456353.0,443630.0,428973.0,404596.0,417769.0,411750.0,419281.0,402716.0,404831.0,413756.0,429449.0,449756.0,448570.0,441719.0,429726.0,419866.0,408652.0,420489.0,414103.0,402094.0,403563.0,406033.0,431046.0,445068.0,456002.0,444133.0,441606.0,414007.0,417282.0,413516.0,429313.0,422122.0,419610.0,431070.0,447538.0,467667.0,472880.0,458685.0,449755.0,423311.0,440579.0,437329.0,448817.0,433725.0,435171.0,451027.0,470188.0,482737.0,484446.0,471090.0,467017.0,443134.0,447613.0,453016.0,459497.0,440101.0,453317.0,461942.0,479087.0,487569.0,490580.0,486948.0,474800.0,459178.0,469646.0,478267.0,479098.0,456439.0,474701.0,498808.0,508427.0,495397.0,507360.0,531930.0,525832.0,523283.0,524498.0,520383.0,521089.0,505202.0,504594.0,541328.0,567279.0,582305.0,589545.0,573820.0,554111.0,539284.0,561270.0,556890.0,550819.0,536356.0,554891.0,604031.0,631412.0,636052.0,628055.0,601372.0,590775.0,556787.0,575939.0,571394.0,542519.0,544257.0,571357.0,588634.0,627377.0,640467.0,644468.0,631180.0,624153.0,590883.0,607964.0,602876.0,607961.0,584220.0,618412.0,652977.0,680345.0,697785.0
394974,7,"Philadelphia, PA",msa,PA,230298.0,229469.0,232900.0,243611.0,256567.0,263279.0,269495.0,239519.0,226831.0,223288.0,222261.0,214816.0,208513.0,212589.0,217340.0,227133.0,245647.0,248130.0,246162.0,227463.0,218745.0,218394.0,226223.0,229963.0,221483.0,220757.0,230901.0,229811.0,254135.0,255137.0,247367.0,237092.0,225747.0,231001.0,225644.0,231146.0,214528.0,219645.0,220679.0,237167.0,250702.0,246737.0,249542.0,222834.0,217889.0,219697.0,215924.0,222555.0,206618.0,219836.0,224120.0,238899.0,255477.0,255038.0,252808.0,232674.0,222378.0,234638.0,236438.0,220732.0,208905.0,225111.0,230386.0,251401.0,269319.0,264707.0,254010.0,240744.0,235914.0,233364.0,238745.0,226712.0,222073.0,223937.0,230601.0,246326.0,266289.0,265144.0,264482.0,237926.0,236175.0,236070.0,232740.0,222180.0,201300.0,223429.0,231621.0,250479.0,265536.0,259355.0,250738.0,244545.0,233063.0,238680.0,225531.0,226184.0,217321.0,219412.0,234536.0,243062.0,262576.0,268026.0,259670.0,245789.0,234473.0,237691.0,243281.0,230112.0,222818.0,235490.0,245789.0,263106.0,282257.0,276189.0,265096.0,247927.0,246546.0,249336.0,253343.0,237689.0,230852.0,250192.0,247120.0,261462.0,283751.0,278624.0,275305.0,254456.0,246151.0,251183.0,249315.0,243485.0,240513.0,248177.0,261588.0,272335.0,297504.0,291944.0,287438.0,267016.0,262779.0,269690.0,265364.0,265348.0,262915.0,274148.0,299474.0,287319.0,294757.0,310864.0,323752.0,314741.0,309043.0,313283.0,309694.0,305158.0,299465.0,310642.0,320178.0,330574.0,360288.0,360225.0,361431.0,331947.0,334994.0,338487.0,323865.0,312080.0,309387.0,323146.0,346059.0,366622.0,393910.0,382777.0,381161.0,356292.0,349390.0,348750.0,343647.0,333435.0,324376.0,350730.0,353078.0,375403.0,404722.0,403747.0,401455.0,376309.0,374577.0,368043.0,371186.0,363342.0,354967.0,372587.0,392237.0,406366.0
394856,8,"Miami, FL",msa,FL,343816.0,340073.0,339942.0,358584.0,352932.0,334912.0,308732.0,293275.0,283181.0,253723.0,257306.0,229689.0,234108.0,233605.0,214918.0,229122.0,239439.0,233149.0,223371.0,233380.0,223470.0,225423.0,237728.0,211704.0,224592.0,236109.0,232326.0,237021.0,234319.0,224772.0,214330.0,211168.0,223559.0,215021.0,227401.0,194271.0,218043.0,212653.0,225398.0,243123.0,247357.0,239319.0,224954.0,208941.0,213607.0,223518.0,231511.0,219828.0,222810.0,228408.0,254007.0,257960.0,269509.0,252023.0,245561.0,234006.0,241829.0,247184.0,280613.0,250081.0,265309.0,264646.0,284783.0,302423.0,297006.0,288650.0,279627.0,271790.0,273545.0,287779.0,287779.0,291193.0,291484.0,292134.0,301322.0,327220.0,321213.0,306320.0,294517.0,294190.0,293705.0,288392.0,299244.0,314499.0,307554.0,313395.0,325364.0,328261.0,328814.0,315591.0,309371.0,308727.0,299105.0,304970.0,303104.0,320213.0,322410.0,318671.0,322363.0,322464.0,333363.0,318759.0,316313.0,312554.0,306983.0,313421.0,318787.0,320106.0,328163.0,334217.0,343115.0,345288.0,360321.0,342034.0,334999.0,329713.0,333002.0,334890.0,349333.0,363247.0,372694.0,355289.0,371440.0,375014.0,375879.0,353159.0,348623.0,350881.0,344873.0,357782.0,353645.0,368304.0,365624.0,379260.0,379466.0,379255.0,372074.0,370713.0,352998.0,363576.0,352605.0,362581.0,377007.0,384850.0,378910.0,403911.0,396007.0,416068.0,409717.0,433466.0,433081.0,435728.0,435816.0,453880.0,477318.0,481811.0,498685.0,517341.0,547227.0,542729.0,540374.0,516840.0,502693.0,476953.0,485661.0,518002.0,536467.0,543915.0,569443.0,586728.0,597804.0,618894.0,603465.0,567222.0,545168.0,567201.0,555183.0,555660.0,538739.0,596650.0,576363.0,601250.0,609483.0,633997.0,630196.0,599863.0,599853.0,609926.0,617299.0,592864.0,616022.0,658164.0,661460.0,683584.0,686648.0,692702.0
394347,9,"Atlanta, GA",msa,GA,199761.0,201529.0,201790.0,206944.0,208418.0,201250.0,199043.0,176132.0,182828.0,160714.0,170143.0,159284.0,152726.0,158515.0,162382.0,167550.0,184149.0,181947.0,175135.0,171557.0,172121.0,170580.0,169561.0,162850.0,160606.0,168919.0,176510.0,180121.0,178052.0,182321.0,172268.0,158550.0,155264.0,160389.0,165648.0,160321.0,153346.0,157325.0,160002.0,165046.0,173200.0,163637.0,154469.0,145493.0,138725.0,142847.0,142567.0,129688.0,136092.0,148236.0,153571.0,165578.0,164152.0,167737.0,161368.0,155881.0,156507.0,158299.0,176725.0,154534.0,166249.0,184578.0,191983.0,203025.0,210650.0,212191.0,199288.0,189102.0,189212.0,188364.0,192911.0,183343.0,184030.0,200010.0,207387.0,224082.0,228212.0,226894.0,216113.0,210181.0,204841.0,205789.0,210970.0,205292.0,205305.0,221085.0,228981.0,243254.0,245003.0,242657.0,225833.0,220818.0,220293.0,222326.0,225470.0,219837.0,214615.0,229601.0,234335.0,248972.0,247576.0,248998.0,237821.0,229234.0,230017.0,234561.0,232808.0,232230.0,225780.0,243477.0,251578.0,258255.0,264002.0,261073.0,249988.0,246798.0,246575.0,243397.0,251956.0,243227.0,247425.0,261472.0,270375.0,277921.0,280423.0,275812.0,257440.0,264476.0,255121.0,261383.0,257754.0,253235.0,257288.0,270085.0,281554.0,290451.0,295011.0,289631.0,274316.0,272803.0,269881.0,270152.0,281418.0,271243.0,281739.0,298071.0,306016.0,291543.0,306269.0,321496.0,322892.0,323449.0,321938.0,317423.0,318236.0,320895.0,324891.0,341761.0,360660.0,372698.0,381665.0,378894.0,365901.0,373268.0,383716.0,381161.0,381895.0,367884.0,384018.0,398406.0,420707.0,434563.0,435107.0,421216.0,404851.0,405295.0,396940.0,393988.0,387740.0,372500.0,389833.0,407653.0,425807.0,444819.0,454027.0,442645.0,438209.0,427270.0,425632.0,425052.0,419417.0,404022.0,430605.0,443473.0,453777.0,467553.0
394404,10,"Boston, MA",msa,MA,383310.0,408294.0,413954.0,420594.0,432107.0,426786.0,417526.0,387104.0,365473.0,354822.0,370395.0,349487.0,342488.0,324344.0,344153.0,364359.0,397618.0,399248.0,387144.0,365821.0,352186.0,352521.0,383461.0,376735.0,365656.0,352555.0,374317.0,378296.0,423323.0,442660.0,417013.0,394878.0,379210.0,395360.0,400778.0,398251.0,368271.0,377955.0,383212.0,406785.0,440412.0,435275.0,422288.0,387038.0,362285.0,378883.0,379673.0,370345.0,348585.0,365597.0,387280.0,404763.0,452586.0,428234.0,416514.0,385161.0,383044.0,399660.0,417995.0,389154.0,379238.0,381173.0,416008.0,428554.0,462631.0,454084.0,448083.0,430893.0,417419.0,413808.0,426613.0,440419.0,398121.0,423896.0,434418.0,467698.0,487262.0,478605.0,466570.0,439465.0,435280.0,433523.0,452528.0,466010.0,443996.0,428624.0,449439.0,470746.0,501112.0,494843.0,489844.0,442718.0,434946.0,465916.0,460334.0,454545.0,437745.0,451054.0,464182.0,480601.0,518046.0,508628.0,499235.0,472643.0,448215.0,485755.0,472083.0,494878.0,452318.0,483904.0,502098.0,502338.0,542595.0,528148.0,532240.0,500067.0,502450.0,502080.0,509791.0,517871.0,493827.0,514563.0,549383.0,556523.0,583684.0,573028.0,560390.0,518329.0,526223.0,534104.0,515733.0,536512.0,511166.0,521753.0,546861.0,579980.0,592216.0,589887.0,567064.0,539423.0,530130.0,547077.0,557482.0,565510.0,558717.0,576105.0,601024.0,590090.0,613447.0,621674.0,638635.0,623678.0,618973.0,606803.0,624793.0,606451.0,619040.0,653728.0,685559.0,705341.0,745885.0,737507.0,719421.0,691930.0,691105.0,694576.0,693503.0,692534.0,698041.0,735406.0,778167.0,810880.0,867125.0,801368.0,775456.0,732137.0,717094.0,734304.0,715304.0,709648.0,699326.0,749434.0,786223.0,796261.0,847399.0,845204.0,815138.0,761106.0,756296.0,753018.0,758665.0,809727.0,767616.0,824333.0,844600.0,854990.0
394976,11,"Phoenix, AZ",msa,AZ,288662.0,285928.0,275548.0,267718.0,260276.0,237687.0,234652.0,215187.0,211217.0,207063.0,185259.0,174430.0,166144.0,155717.0,160167.0,160751.0,168939.0,170403.0,170561.0,171337.0,168334.0,171360.0,171537.0,175549.0,174834.0,175536.0,172532.0,178062.0,183112.0,173399.0,165400.0,163651.0,163061.0,158735.0,159603.0,157964.0,157873.0,160020.0,162227.0,159102.0,161761.0,155823.0,153384.0,151291.0,153680.0,159717.0,164843.0,162227.0,166134.0,180545.0,188376.0,202297.0,200626.0,193342.0,191026.0,191581.0,201269.0,204556.0,213593.0,205791.0,216141.0,217788.0,225613.0,238702.0,236546.0,236959.0,230404.0,230665.0,238029.0,235347.0,246579.0,238363.0,238037.0,247075.0,247505.0,245622.0,245850.0,242300.0,242794.0,238372.0,244804.0,240560.0,256405.0,252506.0,244627.0,255318.0,262850.0,267741.0,267643.0,259298.0,253928.0,254580.0,254423.0,257871.0,265788.0,267029.0,267759.0,265333.0,269804.0,276750.0,275280.0,265394.0,273065.0,274619.0,272786.0,275007.0,281115.0,275950.0,277152.0,287754.0,291258.0,302382.0,298410.0,289466.0,292107.0,289601.0,287635.0,299004.0,298716.0,306350.0,304522.0,311405.0,318686.0,322994.0,328197.0,313245.0,315647.0,311462.0,313965.0,317755.0,319709.0,322714.0,322841.0,328391.0,332448.0,338434.0,342458.0,328241.0,329023.0,327488.0,335617.0,346798.0,353358.0,355611.0,367239.0,369904.0,359476.0,352041.0,364659.0,390041.0,391128.0,402461.0,410349.0,412668.0,423265.0,433992.0,449339.0,457946.0,481546.0,485919.0,491495.0,484399.0,479675.0,479727.0,495821.0,500624.0,522384.0,524779.0,548631.0,564251.0,582227.0,578633.0,577009.0,548053.0,549319.0,526123.0,529180.0,524825.0,522287.0,519179.0,528751.0,553007.0,555572.0,573568.0,578719.0,553603.0,556423.0,560869.0,580269.0,572839.0,577247.0,555303.0,592206.0,592054.0,616327.0,605446.0
