RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30
102001,0,United States,country,,0.14989740206787044,0.14136682832645367,0.15535264220358824,0.16514653495408535,0.18950412353896193,0.19869303903201943,0.2169706816808717,0.22791061825369321,0.21406487869070248,0.23010692328254478,0.1844841383314114,0.12667196424701443,0.1870819068109132,0.16171233211468,0.17454198969206117,0.1897266803431318,0.20765748192478728,0.2158197594522132,0.2314102644963787,0.22905937096171877,0.22858490734717063,0.22656130494394142,0.1755605274432332,0.13192892757130173,0.1760315360967685,0.20600403209797027,0.15066746586475943,0.13180669379697987,0.1563333037236315,0.164355658543878,0.16344023582894554,0.1579464127498454,0.1587209728434216,0.1668023502405117,0.14734734434725674,0.11984057837181696,0.11884196413390666,0.09515923943578673,0.10164641963004786,0.09718094380582125,0.1062644878734337,0.1383594490353172,0.16428846895487853,0.17882666683065165,0.1828487092127031,0.1740022314173014,0.15053872532110463,0.11674101388248713,0.11692457499898568,0.09924450321268863,0.11226099323382799,0.12682796385580639,0.16980830216584422,0.23100781447365348,0.26479491182538767,0.27454251819833514,0.278298104222849,0.27652225089888505,0.24918496105216018,0.1807776350465495,0.2200974696617609,0.18374190695406664,0.18796506242355251,0.1744408645508321,0.19523461525990626,0.21246101816658186,0.22416293384035318,0.24056903458553,0.2445423611618677,0.256588153777178,0.23030625122965964,0.15835768922328466,0.20908895315608084,0.2010579022422342,0.20500863578530587,0.2243466598601073,0.2402373061692566,0.24986971503755973
394913,1,"New York, NY",msa,NY,0.1318300440384929,0.1250717483641373,0.13081860546909346,0.15539029920560674,0.18173564911967377,0.19253144540033948,0.19591765526866714,0.1886416670382426,0.20086536861374604,0.21218417301101034,0.16074382899874265,0.10225825780840386,0.1674639353180633,0.14576473568042841,0.1676922827128221,0.18189623269928207,0.21083527137213146,0.21474164133738602,0.21062406078992885,0.18798137334614531,0.21136268594300736,0.2038886461519256,0.14889447671898032,0.09791683390864574,0.16056574079751468,0.1942290457078284,0.11514499740413854,0.07189266165279694,0.10819914558001972,0.12693140529232577,0.14577228218140234,0.1386696730552424,0.14263812389983532,0.15279075778966417,0.12642155743320393,0.09165866154338777,0.10010559662090814,0.07268760406499397,0.09379489446347662,0.10142307394302538,0.10470664396863835,0.1296566171782494,0.14237326408490458,0.1415055905119732,0.14360924246855805,0.1385563117889612,0.10664080071974809,0.07580444444444444,0.08434615384615385,0.07884543761638733,0.09335453100158983,0.10004823054199072,0.12925317380829926,0.17241639616516946,0.17961249781811833,0.17147786676280483,0.17969543147208122,0.19133835457705678,0.17070035033587247,0.11051802926154909,0.15001016880211512,0.1151545572426486,0.12363922185105129,0.11350631026103315,0.12881736526946108,0.13250064860457358,0.13060906791204516,0.13293682054513944,0.1437889960294952,0.15807034071282777,0.1405433199074471,0.09168878905452318,0.11669285750494246,0.10582547739908146,0.10915163660654642,0.120037691015609,0.13737456941740303,0.1449733144537632
753899,2,"Los Angeles, CA",msa,CA,0.1549391908662199,0.14243990114580993,0.16214972386991205,0.17517502917152858,0.20538871234838652,0.2113384337660105,0.2267605060819332,0.2592130170365299,0.25353494074376787,0.2711386696730552,0.23129310344827586,0.1358613761928679,0.21578819528783094,0.18153640741977015,0.18754678761724428,0.1996039937650082,0.21530313365164708,0.22134849584643923,0.23382706164931946,0.23293072676711077,0.22162603021978022,0.21243685457552863,0.16342595005994892,0.10842438740544384,0.14788509100133174,0.15360614424576982,0.12342224339128365,0.13713759779107226,0.14992052679382378,0.1528892669182925,0.14727037516170763,0.13725587144622992,0.14455968884013165,0.15283376232334514,0.13245484493922527,0.11046961909455749,0.11148924584808059,0.08651283717907052,0.09301507242976952,0.09428974268593585,0.08949281634066124,0.10549918717416895,0.1299464957355512,0.1334863364645602,0.13613790741480677,0.12318276996709543,0.10408376963350785,0.0773665612795239,0.07320343224883805,0.06469045537630136,0.08070513703346646,0.10384918549658434,0.15883864937492698,0.23317409766454353,0.2671063070210234,0.26433463796477497,0.27056595834209973,0.2760983036102653,0.2363679894654935,0.1564445716739426,0.19345171199520492,0.14630149812734083,0.14825952935869482,0.1258202350068671,0.1341178190323052,0.14902446126965638,0.15923662970506147,0.17381927970670694,0.1813973672790395,0.19356627842484747,0.18004045853000675,0.11446104589114195,0.1513911620294599,0.13744113029827315,0.141122247421172,0.15029097306807415,0.1775388726919339,0.1821066349368236
394463,3,"Chicago, IL",msa,IL,0.20189736639683528,0.1838813623921555,0.21668797763834785,0.25262197902416783,0.28763637348060317,0.2983444052314719,0.31968087809339907,0.31573722924991726,0.3129317563324262,0.3123898531375167,0.2281651183067256,0.1509514191559477,0.2264764312804768,0.212190307650422,0.2389127746039225,0.2767920125888545,0.31130896196331537,0.32341008089607964,0.3407997221808801,0.33305949713716704,0.3373673949920247,0.322188529993408,0.2278961364926644,0.1680053547523427,0.23360236844887747,0.2711441151343892,0.213781196044577,0.1926158624827927,0.2249230270620645,0.24622848200312988,0.2507140793992105,0.23631104533835598,0.24926929599826797,0.2504409832989304,0.20750482517168634,0.16384678974924222,0.15448310896621792,0.12552925040252846,0.13638724420899553,0.13442439502028256,0.1458395914689096,0.2009250754494161,0.23508045148895293,0.25358963157128295,0.26313408528861815,0.24672120909318013,0.2019507869651962,0.14545887961859355,0.1520977270451587,0.12722325792311182,0.1440928270042194,0.1516182638284403,0.19180887372013652,0.25335708865353523,0.28037772087067864,0.29044746265767657,0.30576636400596285,0.29446978335233753,0.26370842526763094,0.17555183287347262,0.21512100874516982,0.1786036155436569,0.17802937875164707,0.1595754944524843,0.1834067143643368,0.2047430125261891,0.2277283110344506,0.2411646136618141,0.2524419071406271,0.2600800246229609,0.2430407887106128,0.15689743736088121,0.18408251772841822,0.16823287967163533,0.1657965431598155,0.188398235545226,0.2114527823883987,0.22236649214659687
394514,4,"Dallas, TX",msa,TX,0.17935548384164357,0.14765070523762466,0.17445166531275386,0.18780835434711107,0.2265925315760571,0.2544435548438751,0.2845750325965008,0.2937017797313497,0.2625116818665206,0.2885099337748344,0.23769028871391076,0.1680425464359422,0.22371767283540045,0.1938675326636961,0.2049194290191803,0.22520700943577893,0.2506947972387413,0.26910365836135297,0.29371709773403526,0.2864575678297422,0.27692688511401964,0.2782132915240137,0.22706668050797604,0.17358460872644293,0.22284969591659426,0.2403523963706186,0.1842067010683916,0.1737377615665195,0.19924554183813442,0.20371941493874504,0.19698173153296267,0.18819366852886407,0.17048787540793986,0.17059572413187585,0.14349276974416017,0.11641232884974968,0.10784782868764206,0.06705385427666315,0.07317637531092729,0.06798187150093309,0.07856225930680359,0.10859508156805454,0.15522932592077832,0.16546230193278774,0.15749021799888205,0.14360592089298713,0.10757125563992517,0.08590765931783154,0.08105967892880282,0.05976304739052189,0.08336657359393698,0.1227924944812362,0.16561580496006725,0.2635524225575854,0.34227645923998384,0.36173850445424277,0.36978804322619546,0.3671651743189179,0.32692109865240204,0.2525481973324014,0.2862325304787392,0.2286466908133026,0.2437945875832793,0.24878298744555472,0.2583784296971423,0.28819004524886876,0.3174943113371704,0.33588295459598877,0.32430733306390047,0.33687599223849,0.2978431103173513,0.20392117834394904,0.2664729167710578,0.2599588733202621,0.25443327436682917,0.2924772248080519,0.31978824932895916,0.3543320500153317
394692,5,"Houston, TX",msa,TX,0.19603859827323514,0.1798721507275633,0.1959234916180489,0.2261114393965727,0.25505356616322117,0.27012459972733904,0.2903027319714497,0.29093521584306864,0.25298519873607184,0.27207195068548523,0.2233977692500807,0.1518754644659131,0.23708115035241792,0.2129371379532289,0.21474040183011736,0.23508212406314782,0.26411818458726777,0.28904366461291187,0.3086807200378967,0.29379931674577503,0.2785936947649195,0.2764835744176085,0.22605133999505667,0.17260518553019719,0.2352630187681734,0.26295403054885624,0.21012968804766913,0.17891842346471126,0.20806561859193437,0.22761717653662644,0.23137226436322725,0.22926829268292684,0.2196571330853747,0.21352843248926662,0.19007779245559958,0.15817310341028043,0.173738152964514,0.1255484517989219,0.15106553620531624,0.13676299939216444,0.14077463290061715,0.18188074521948583,0.2129912813256037,0.2321549812157697,0.22520802741067059,0.20151107955986006,0.1715471907002491,0.14449571522742255,0.15864584666581338,0.13027834351663273,0.14969761207057797,0.15492379835873388,0.1841877099815758,0.24855264449023648,0.30291905444126077,0.31308020590435126,0.3268675568386864,0.3164436380131549,0.2754470758820686,0.20969938200481827,0.25482021886399164,0.221545263384914,0.22474348855564324,0.2095134169932047,0.24265527120866315,0.2591352987024896,0.28257198720227517,0.29975286452482586,0.2896709323583181,0.28953604958527024,0.25096725488345756,0.17441977800201816,0.24432212635128434,0.24730365372737206,0.24927408710954685,0.2820999628544306,0.285569699092997,0.3062887771210397
395209,6,"Washington, DC",msa,VA,0.1379420197515132,0.12973682640090708,0.1436354869816779,0.14700661610456672,0.21060483870967742,0.2398936170212766,0.25557901085645357,0.27164117616767086,0.26171589604425427,0.2910173440331349,0.21883897960369575,0.15595044978616723,0.18750980699827396,0.15403736065079843,0.17055026129726406,0.1944905054827494,0.23421039492735535,0.242381574977371,0.24972040262022688,0.2468570151422026,0.260449801886266,0.2679401135776975,0.2090748539600598,0.1448209438753174,0.1611508251698879,0.16657117131865434,0.14492140692182984,0.15431959768820835,0.15771291596164694,0.15022339412583316,0.1459316037735849,0.12859397515954163,0.15355368859998775,0.1811201170089585,0.17523528039200437,0.14635395329782877,0.1262428442301898,0.08885542168674698,0.10268598159046326,0.10513957735455257,0.12344206571650068,0.1621498519699385,0.1919614147909968,0.21369283048298146,0.22538716814159293,0.22326118326118327,0.18571639804820347,0.13377717673983147,0.11867617561845331,0.09529113924050633,0.10730123535001584,0.12053571428571429,0.170956684325335,0.25170760934691433,0.2741868099074903,0.2752404611758711,0.28991433021806856,0.3023417413661316,0.2734064149411287,0.1876614653301643,0.20721604534554175,0.1551846590909091,0.14898989898989898,0.1453038674033149,0.16992399565689467,0.17728788440163024,0.20492866407263294,0.21205133346701424,0.23037074657186388,0.25836972343522563,0.23212594696969696,0.15809153454980557,0.1700626959247649,0.1495639534883721,0.14350825326435082,0.17542163497690408,0.1939439675502311,0.2088787185354691
394974,7,"Philadelphia, PA",msa,PA,0.17986700298096767,0.16530789245446662,0.17509203911167412,0.16749343449080828,0.2312206572769953,0.22530662602511067,0.2426467746299231,0.240335936580197,0.24535360369323836,0.2786619801745587,0.2314369995785925,0.15475793783024705,0.21792830607420274,0.1887181949111858,0.19971339239187078,0.2250070516178426,0.2439804215678535,0.24500119493348205,0.23983337457724985,0.23151166781056967,0.2639246303484974,0.2703904651783332,0.2167881026050504,0.15924657534246575,0.2003828209115923,0.22697615335758414,0.15679104051197074,0.10475327571787009,0.14529094181163768,0.18000221950948841,0.17970701794231206,0.16317968225553814,0.17966446910006967,0.1986056979744195,0.19804577349334382,0.15631005765534914,0.1565934065934066,0.12018027040560841,0.1338326738270209,0.129678371958657,0.14259413231975293,0.17557815784987785,0.19428136551424222,0.19579705471353326,0.21289592760180995,0.2159495123350545,0.1835815954981794,0.14473246925889,0.14851920203884347,0.12894759863529,0.14261155542267734,0.14393679148059085,0.18027754684402378,0.22367709772358702,0.2368373220236292,0.23251194835826455,0.25975712708617443,0.26237297083278344,0.24344761764921813,0.184143670608848,0.21886026817219478,0.18510385213651753,0.18570479827328573,0.17302819779321618,0.19154862326913893,0.1964555352459668,0.1973057335304748,0.21057275790149205,0.22451244648802918,0.2488284550971806,0.23896256504952157,0.16936847339632025,0.20072771376591875,0.17782752579326455,0.17740638126731612,0.19288829251928882,0.20653604894292574,0.2087695342133212
394856,8,"Miami, FL",msa,FL,0.19825579246886663,0.1844188358307868,0.19850921930168694,0.19908616187989556,0.19607843137254902,0.199697656840514,0.20309168443496803,0.21248806568646172,0.2041106415674222,0.23279561935770313,0.20694656204678144,0.16269343370974487,0.24292706633804284,0.2254541877090575,0.2191533788914199,0.2201102634784281,0.21034606477706383,0.19714372326450874,0.2010550793044806,0.1857451403887689,0.20049749423857774,0.20796126949973104,0.1843079200592154,0.15293797817390967,0.20553734061930784,0.2540662213186175,0.16464784065387872,0.12998822717492794,0.15491015132408575,0.14732322016213178,0.1400560224089636,0.13980320445837688,0.13451099457171772,0.1374748346275525,0.13281770219740818,0.11568096073117594,0.12285203684186409,0.10438196408983315,0.10132240640715216,0.09116428284988638,0.09846841517123513,0.11970582441394707,0.14213329868780045,0.14358151476251604,0.14402375649591687,0.1359309730877217,0.12794938593226646,0.10423893730434047,0.10350265604249669,0.08632471239512153,0.10092704554615074,0.1175102269992781,0.16772471504833358,0.22680944394271707,0.25251285647498833,0.25472908877852796,0.2523836875358989,0.2748767368892873,0.2531052393857272,0.1861996003291407,0.24473166619837033,0.20366983302849725,0.20354141656662664,0.17888924975641443,0.19357413689882258,0.19529348120097376,0.18883739948207715,0.20238496260863706,0.21317238177356237,0.24532439841608286,0.23722627737226276,0.17162746039366297,0.2421579592054109,0.24157303370786518,0.24106506465736688,0.2530312858639788,0.2606926664681949,0.24949489971911495
394347,9,"Atlanta, GA",msa,GA,0.16335760481208447,0.15946693259598385,0.17396781534460337,0.18931297709923664,0.2213428156304963,0.23361956992350988,0.2467473577732045,0.2588412603834426,0.2463199214916585,0.26698767472780194,0.2217322347297977,0.16660992424887225,0.23035930561162696,0.1825271919700626,0.21650726177825008,0.23303228415447866,0.25209628566873904,0.25991550539126046,0.27028818534768473,0.27181282826675157,0.2726561736240102,0.27381697237132413,0.2216824985607369,0.17987486965589156,0.21818111093822934,0.23075414722145968,0.17966363669819305,0.17420805998125585,0.2001617610859092,0.1953130668214467,0.1876999238385377,0.16838020562467496,0.171293042867182,0.1712018140589569,0.14782023402713057,0.11636276391554702,0.12278792738102055,0.09833820875085579,0.10743849493487699,0.10520119863013698,0.10729193506828137,0.13221476510067115,0.16276335590669677,0.1713527096865962,0.17372665101561702,0.16198992702230444,0.13862626722861374,0.11819095477386934,0.13073228501875123,0.10533726699745206,0.1267706652322037,0.1456830346753549,0.17548598972403198,0.23494999056425742,0.2899174580633709,0.30903030044018975,0.3315279612505504,0.33178051511758117,0.29190114998776606,0.21757162346521147,0.26638418079096043,0.22695810564663024,0.21562699843032382,0.18616449803032112,0.19637618636755824,0.2248176783462192,0.24529118856895432,0.26127819548872183,0.26872826888631335,0.28296943231441046,0.25780500799147577,0.17627944760357434,0.23672704559650218,0.22716577540106953,0.23681234944201365,0.25498640072529466,0.27895092490919843,0.2980869705007636
