RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31
394907,427,"New Castle, PA",msa,PA,12802643.0,12381389.0,12792860.0,11420442.0,10785141.0,11416303.0,11330363.0,11151783.0,10590193.0,11367704.0,12632619.0,14334833.0,14031284.0,13206240.0,12370773.0,12969301.0,13932596.0,12904758.0,12989448.0,12030900.0,11203943.0,8837444.0,8520807.0,11363197.0,13845947.0,17401961.0,16623940.0,17017248.0,15005841.0,14413593.0,15268468.0,15618997.0,15799102.0,15554344.0,16798023.0,18069192.0,19274114.0,18553954.0,19022304.0,17613182.0,19178635.0,18716546.0,19777900.0,17179359.0,17763556.0,19872413.0,21962101.0,19447082.0,16758014.0,15212185.0,15937376.0,14361379.0,13811421.0,14243807.0,13969660.0,13417089.0,13376938.0,14585702.0,16192324.0,14895108.0,16165321.0,13858396.0,14639830.0,12644585.0,12891820.0,11842187.0,12112691.0,14066185.0,15655469.0,17713362.0
394925,428,"Oak Harbor, WA",msa,WA,97663419.0,86690435.0,71340015.0,61195596.0,60426885.0,59754089.0,59200765.0,59982189.0,63861001.0,68766518.0,76320000.0,83297559.0,84683064.0,83029261.0,77604598.0,74013485.0,71279369.0,67908627.0,64848339.0,61250162.0,60659506.0,61958028.0,68690301.0,82283507.0,95334998.0,103938806.0,105060270.0,104837177.0,106044290.0,102004669.0,93559264.0,92422286.0,102840405.0,115412345.0,125166139.0,129789034.0,127912109.0,122311984.0,119791051.0,119234111.0,113174779.0,104481199.0,98695348.0,105073221.0,111479588.0,114077004.0,116361115.0,100137358.0,106104914.0,94897264.0,103512424.0,85335374.0,72037019.0,64627416.0,69754505.0,81764959.0,81431031.0,83653561.0,78816394.0,79044123.0,82835278.0,78656118.0,81042036.0,69482549.0,70357686.0,67443248.0,72085760.0,70658048.0,72581629.0,74669138.0
394942,429,"Orangeburg, SC",msa,SC,7550176.0,7428848.0,7572259.0,7335707.0,7593201.0,7443049.0,7775046.0,8295833.0,8798162.0,7901826.0,7850689.0,7359091.0,9097931.0,10046677.0,11036971.0,10109710.0,10330782.0,9775966.0,9655936.0,9624414.0,9140459.0,9114695.0,8356132.0,9579787.0,12602566.0,14227090.0,14287839.0,13245494.0,12864100.0,12563876.0,11564280.0,12792687.0,13963484.0,15314943.0,15979931.0,16640995.0,16819240.0,16128946.0,15280263.0,15690237.0,14438156.0,13989734.0,12480764.0,14848848.0,15175820.0,15203073.0,14288778.0,14311090.0,15189615.0,14419773.0,13575956.0,11127741.0,10302795.0,10252180.0,10072956.0,10508219.0,9926577.0,11034696.0,12291378.0,12742657.0,11493395.0,10492162.0,10220989.0,10109054.0,9887456.0,10065958.0,10772257.0,9413822.0,11056507.0,12798536.0
395212,430,"Watertown, WI",msa,WI,29478985.0,25750151.0,24341175.0,21913675.0,19403660.0,18289190.0,18204889.0,17690724.0,18286229.0,19110261.0,21299452.0,23347975.0,25608403.0,25694858.0,25039461.0,21771211.0,21926621.0,20181256.0,20037739.0,20052317.0,21802726.0,21473271.0,20611684.0,22359595.0,25763719.0,27449858.0,26840038.0,27145073.0,27541444.0,27639161.0,26557641.0,25669045.0,26735460.0,25310231.0,26686115.0,27421239.0,29734199.0,29215653.0,28164300.0,30763648.0,30274101.0,29183619.0,23889263.0,24021391.0,26409882.0,26566207.0,28268163.0,25076179.0,25467294.0,24861598.0,27146064.0,26236407.0,23923065.0,21756285.0,20977998.0,19875780.0,20327518.0,20425546.0,20646669.0,20198038.0,20167973.0,20322693.0,21047286.0,20968139.0,21612051.0,23239378.0,23453919.0,22795796.0,22380185.0,23625259.0
394847,431,"Meadville, PA",msa,PA,8589261.0,8164946.0,8452402.0,9506772.0,9930813.0,8737635.0,7416676.0,7470713.0,8228519.0,9178006.0,8415869.0,9327257.0,8277903.0,8806620.0,7799248.0,7687026.0,7015941.0,7040989.0,7207502.0,7882697.0,7657098.0,6027197.0,5193163.0,6205834.0,7973807.0,9062266.0,9344627.0,10652408.0,10720454.0,10002894.0,8465614.0,9028660.0,10734410.0,11478362.0,11370385.0,9155285.0,10686590.0,12225425.0,14518980.0,13434984.0,11869118.0,11441343.0,11114059.0,11890824.0,11115609.0,11282019.0,10795806.0,11609799.0,12957664.0,11918405.0,11183771.0,8988501.0,9489339.0,9278035.0,9868828.0,9292878.0,9067433.0,8264843.0,7437361.0,7002410.0,7843468.0,8333013.0,10893725.0,11021455.0,11048267.0,9995337.0,9980590.0,10275740.0,11291629.0,12448447.0
394644,433,"Great Falls, MT",msa,MT,27349068.0,23414668.0,22192355.0,18905684.0,18984385.0,18279879.0,18253635.0,19514057.0,19702429.0,21081363.0,21714807.0,25731510.0,27847575.0,27934899.0,26587543.0,25714247.0,23845780.0,23614096.0,21693836.0,23909324.0,23528126.0,22816519.0,20722188.0,22861172.0,27883895.0,32010141.0,35493614.0,35353673.0,33287385.0,30040379.0,28020843.0,30071940.0,29606889.0,30227657.0,31799687.0,33008158.0,34902646.0,35008898.0,36868787.0,38966247.0,36210077.0,34808358.0,30360056.0,28923995.0,28822495.0,34163813.0,35927837.0,35759199.0,34377542.0,34348239.0,34545086.0,32371916.0,29088554.0,26453779.0,26408507.0,26054799.0,26293536.0,24850982.0,26295605.0,26724414.0,26647822.0,24940889.0,26891661.0,25511056.0,23035299.0,21990129.0,24481483.0,26736399.0,27420499.0,26087103.0
395042,435,"Russellville, AR",msa,AR,14032174.0,14538794.0,13111231.0,12073394.0,10267196.0,9365741.0,9915240.0,10560566.0,13157757.0,15201488.0,16140116.0,16069440.0,14744100.0,14477001.0,13983339.0,13645729.0,12706901.0,11655036.0,11729560.0,11898557.0,12377497.0,11443302.0,12161790.0,13532980.0,15277860.0,13947699.0,13865379.0,15055745.0,16480211.0,16343964.0,15335967.0,18005523.0,22094750.0,27444788.0,30607043.0,32622926.0,33545264.0,32390043.0,30369683.0,26684647.0,26362873.0,26035560.0,26980231.0,28876462.0,28592776.0,30532814.0,28081366.0,25866452.0,22942313.0,22777339.0,25547438.0,23774364.0,22314460.0,19076067.0,19583571.0,19440855.0,20360091.0,19260490.0,17958032.0,15038245.0,14147589.0,12301512.0,12077110.0,11313364.0,12087448.0,12917050.0,12691942.0,10915617.0,8801133.0,7623178.0
394704,436,"Indiana, PA",msa,PA,8638409.0,8396979.0,8652032.0,9620909.0,9237722.0,8447874.0,7607811.0,7896617.0,8316606.0,8815824.0,10374287.0,10493858.0,11170846.0,9420075.0,9755927.0,11252080.0,11108101.0,10329956.0,7602020.0,8138700.0,8247584.0,7771466.0,5850290.0,7496703.0,9083867.0,10749564.0,10591725.0,10457205.0,11141826.0,10401679.0,9630214.0,10283885.0,11413044.0,12925387.0,12404858.0,13016869.0,13217176.0,13404303.0,13472944.0,13655417.0,15724495.0,14294474.0,13713113.0,11290911.0,11291230.0,11830308.0,12309742.0,12190492.0,11650095.0,11770960.0,10761862.0,10114672.0,9783994.0,11577166.0,11628826.0,10799033.0,9865761.0,12207447.0,12457152.0,12024478.0,10417511.0,11464441.0,11193762.0,9309530.0,8969470.0,10589266.0,12341838.0,11357283.0,11866162.0,11894463.0
394859,437,"Midland, MI",msa,MI,26667495.0,26200916.0,27675189.0,24734047.0,22138119.0,20608577.0,19832325.0,18335946.0,19517883.0,19910183.0,23480245.0,24571157.0,26562307.0,26220037.0,26824305.0,25595727.0,24537310.0,23925866.0,23515313.0,22451587.0,23379371.0,19207029.0,19356661.0,23043887.0,33951507.0,39427408.0,39528030.0,36304173.0,32984116.0,31067776.0,28021182.0,25956205.0,25518981.0,27599687.0,30032746.0,32070609.0,30571687.0,31143118.0,33335229.0,35477982.0,36983588.0,35795355.0,34373715.0,30077992.0,29746634.0,28073947.0,31682295.0,32609505.0,33869801.0,32044336.0,30509622.0,28503682.0,25613464.0,25173099.0,24337628.0,21287536.0,19830038.0,19728602.0,20898502.0,21030205.0,23980228.0,25503412.0,28342017.0,25385892.0,25500201.0,26300496.0,27217971.0,24054295.0,23995104.0,22703810.0
394755,438,"Kokomo, IN",msa,IN,13313484.0,14102950.0,13232793.0,11912731.0,10983209.0,10618002.0,11696380.0,11493254.0,13048638.0,11529281.0,13008382.0,13214632.0,15017391.0,15939851.0,14378658.0,12808878.0,11553965.0,12367540.0,13327153.0,13836292.0,12258667.0,10148241.0,11208499.0,14921001.0,17653856.0,18910023.0,18914900.0,19495161.0,17732616.0,16901069.0,16570782.0,17296103.0,16305856.0,17334210.0,18352664.0,19622572.0,18757154.0,18910624.0,18909015.0,19972043.0,20048136.0,19706434.0,17722772.0,16584846.0,17650819.0,18488940.0,20179009.0,20422924.0,21307691.0,19660025.0,17281296.0,16745020.0,17350551.0,17861770.0,17829492.0,16182689.0,16883872.0,15740099.0,16788614.0,15726389.0,16795709.0,17153393.0,18799966.0,18434779.0,17023000.0,17638360.0,19426239.0,20647543.0,20952430.0,20227215.0
