RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31
395078,15,"Seattle, WA",msa,WA,56.0,72.0,123.0,100.0,76.0,64.0,54.0,51.0,50.0,60.0,63.0,86.0,110.0,182.0,144.0,99.0,141.0,51.0,41.0,41.0,34.0,20.0,37.0,32.0,22.0,34.0,41.0,23.0,14.0,17.0,23.0,35.0,28.0,17.0,32.0,19.0,27.0,45.0,63.0,58.0,72.0,71.0,48.0,56.0,84.0,51.0,48.0,86.0,49.0,78.0,82.0,43.0,64.0,44.0,19.0,27.0,49.0,41.0,31.0,29.0,14.0,36.0,54.0,43.0,43.0,41.0,33.0,31.0,32.0,27.0,25.0,20.0,25.0,28.0,29.0,37.0,37.0
395148,18,"Tampa, FL",msa,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
394530,19,"Denver, CO",msa,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,8.0,8.0
394998,25,"Portland, OR",msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,17.0,8.0,12.0,13.0,12.0,15.0,14.0,11.0,26.0,17.0,21.0,16.0,29.0,23.0,19.0,28.0,27.0,29.0
394982,27,"Pittsburgh, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.0,5.0
394355,29,"Austin, TX",msa,TX,94.0,60.0,57.0,53.0,51.0,39.0,51.0,52.0,201.0,246.0,82.0,32.0,23.0,15.0,29.0,26.0,20.0,16.0,33.0,100.0,10.0,11.0,16.0,37.0,13.0,18.0,21.0,17.0,13.0,40.0,29.0,45.0,41.0,36.0,35.0,68.0,44.0,39.0,68.0,42.0,32.0,42.0,30.0,45.0,29.0,52.0,28.0,58.0,25.0,26.0,35.0,24.0,28.0,35.0,20.0,24.0,33.0,21.0,31.0,35.0,20.0,32.0,42.0,26.0,41.0,34.0,33.0,37.0,34.0,17.0,25.0,25.0,16.0,19.0,25.0,21.0,27.0
394492,32,"Columbus, OH",msa,OH,41.0,24.0,48.0,37.0,50.0,51.0,17.0,26.0,37.0,39.0,22.0,43.0,62.0,80.0,129.0,154.0,153.0,125.0,69.0,10.0,22.0,20.0,23.0,21.0,8.0,10.0,17.0,20.0,22.0,25.0,35.0,45.0,37.0,26.0,32.0,12.0,17.0,32.0,35.0,27.0,24.0,24.0,22.0,28.0,22.0,35.0,21.0,38.0,20.0,17.0,20.0,23.0,28.0,24.0,29.0,16.0,19.0,20.0,23.0,15.0,7.0,12.0,15.0,18.0,24.0,20.0,14.0,17.0,21.0,22.0,16.0,15.0,9.0,10.0,17.0,22.0,24.0
394705,34,"Indianapolis, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,7.0
395059,36,"San Jose, CA",msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.0,7.0,8.0,6.0,7.0,5.0,12.0,8.0
394902,37,"Nashville, TN",msa,TN,115.0,166.0,185.0,205.0,187.0,211.0,187.0,159.0,130.0,145.0,85.0,113.0,62.0,65.0,86.0,97.0,108.0,100.0,99.0,67.0,50.0,45.0,36.0,39.0,12.0,15.0,17.0,26.0,36.0,51.0,49.0,63.0,63.0,60.0,49.0,99.0,43.0,68.0,88.0,133.0,131.0,119.0,114.0,63.0,37.0,51.0,49.0,50.0,11.0,9.0,23.0,19.0,45.0,79.0,15.0,47.0,31.0,16.0,10.0,24.0,15.0,16.0,28.0,31.0,45.0,47.0,28.0,55.0,27.0,30.0,22.0,17.0,8.0,19.0,16.0,22.0,14.0
