RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31
102001,0,United States,country,,0.20104807852270837,0.22386629286949045,0.25567901702757023,0.2771281412723568,0.29206362728533364,0.2921897514214963,0.2699140220002529,0.24521909647598497,0.2233098318388208,0.20855459919780497,0.19459443208466118,0.18056242398321282,0.16812333610114794,0.18781231698319859,0.21161684782608695,0.23726060064088234,0.2544248337322655,0.2602284641198489,0.24780120628830615,0.23157160141555208,0.2204016032771141,0.21145919400992433,0.20466784392409423,0.19213400930329796,0.17951359123966484,0.20738138228181444,0.24857978470914296,0.27630114829132874,0.25345928840831866,0.2690479772005643,0.30012433839066716,0.32427344309234074,0.34079208681053647,0.348972004599412,0.3551209530417603,0.34,0.3303199418982455,0.3567119464850002,0.41749251881785404,0.487120401613036,0.5334322590617513,0.560514077868906,0.5497085093124697,0.5135012856360034,0.47367268357794606,0.4482377872303779,0.4371585935102483,0.42744702452655875,0.4174337542557599,0.46564791055718474,0.5353561066785695,0.5812893990695626,0.5871283378169281,0.552294555472686,0.46847269444013373,0.3759886016087091,0.3210386885050714,0.2908422546111183,0.26724359264796943,0.23801867770349144,0.2134685569904548,0.24201560955240745,0.29483174270674384,0.3447152339747792,0.3829267709760683,0.40466489365642616,0.3896915960241115,0.36677656075774595,0.3384908433137236,0.3177422838294196,0.29333430034700914,0.2628368162585999,0.24202454202945325,0.2659738989577921,0.3030234983557638,0.33301055911829824,0.35200170273817644
394913,1,"New York, NY",msa,NY,0.20919387075283144,0.19549812421842436,0.20394736842105263,0.22252333634447455,0.2248534055029319,0.2557795450342149,0.2517291590826356,0.24765388897725465,0.2200488997555012,0.2138801261829653,0.19218316373728028,0.194281696742442,0.1811180832857958,0.17536032944406316,0.18458010891372886,0.1949286846275753,0.22192179700499168,0.21951219512195122,0.22792343574071094,0.2194372574385511,0.1914684489876155,0.19947009841029523,0.19086859688195992,0.19310344827586207,0.18518518518518517,0.18419603524229075,0.2042825498400197,0.25352848928384736,0.23986486486486486,0.23376888525928952,0.27826385314805285,0.3449700769449986,0.3630260779757294,0.3837302957082039,0.3892136025504782,0.38587962962962963,0.3702266941447448,0.35195822454308096,0.35678567275264567,0.40708622398414274,0.45874546137473393,0.496468715806227,0.5154285714285715,0.5093249543888101,0.4708514898127429,0.45050081528068947,0.4407484407484408,0.43299182448514956,0.41582100501283775,0.41342861396456754,0.4417293233082707,0.5199297392244291,0.5518588681032441,0.5773757416593717,0.5631361483422352,0.5242097569888544,0.4665144596651446,0.41887434833492926,0.4018584375358495,0.3707810993249759,0.32511386838385425,0.31093071549933926,0.36641661858049623,0.42231457800511507,0.4785276073619632,0.536655030149159,0.5551271237498494,0.5436653043665305,0.527374885665752,0.5036437246963563,0.4984264948299116,0.48188952610926655,0.45072412575061815,0.41755485893416927,0.46366906474820146,0.5116314661769207,0.5386158475426279
753899,2,"Los Angeles, CA",msa,CA,0.3579328373215363,0.3996802557953637,0.44303452039841723,0.4558538610572931,0.4633170853643295,0.4483426082748609,0.4177900970139851,0.3946037099494098,0.36009615384615384,0.32986261749819235,0.3186282670218079,0.2977914554670529,0.2638317329675354,0.2884365526201819,0.31447534766118834,0.3431679129843644,0.3541538081718306,0.3630630630630631,0.3466650105576947,0.3515076923076923,0.34216459977452085,0.3417976622329706,0.35550351288056203,0.34502750111491004,0.31828748547074776,0.38524590163934425,0.4494221940794681,0.45462516440157824,0.36709197235513025,0.3558504221954162,0.41517800582794884,0.45158090514569127,0.48877041742286753,0.5035802192884314,0.5242470648289944,0.5179757270437371,0.5051625828324857,0.5360212533208314,0.6020948180815876,0.6550540765391015,0.6717591055020481,0.6945881416633506,0.6972623089983022,0.665221632166468,0.6473994876935071,0.6440817285110381,0.6446260525012383,0.6433066008636644,0.6348022206800833,0.6946950559364851,0.748728130040948,0.7552109811896289,0.7435253699788583,0.6886275557931311,0.564039810735846,0.4502923976608187,0.39476715484614117,0.36098310291858676,0.3424505225706026,0.30148768014876803,0.27985948477751754,0.3468300479488546,0.4161284369809928,0.4828147244254627,0.5407144066361943,0.5647373703579792,0.5812943962115232,0.5712786426447437,0.5326155794806839,0.5121129134190014,0.485932284215546,0.44405681535011216,0.4083074314778186,0.4908814589665654,0.5269012944983819,0.5553728070175439,0.5656393665928827
394463,3,"Chicago, IL",msa,IL,0.14440993788819875,0.15152208743419546,0.18057784911717495,0.2052141929900476,0.21932212937752324,0.22388059701492538,0.2020487804878049,0.18670548277535176,0.17553938465466615,0.16339787632729544,0.147240123283833,0.14417531718569782,0.13180706823738608,0.14354467461812095,0.1822316986496091,0.18964776632302405,0.20190340656408431,0.20076532882441933,0.19702397354643153,0.17862745098039215,0.17667930992291692,0.16758815579309497,0.1499062184388977,0.1432192648922687,0.13647934207949872,0.14115421002838222,0.17327117327117328,0.1889943074003795,0.17548111190306487,0.19287442269628327,0.22626346313173157,0.24045331362404535,0.25944912677035364,0.26684050412863974,0.2618327209855198,0.2611478333857937,0.2524271844660194,0.26887165690773857,0.32977260708619777,0.41035971223021583,0.4736700457522203,0.49996365486661337,0.4840650406504065,0.4358909428547312,0.3862781047959085,0.35983993433203365,0.33775811209439527,0.34164358264081257,0.30736497545008185,0.37441356910862506,0.4688361107466212,0.5413383511701753,0.5704362925982202,0.5664253570729798,0.4964214478470022,0.39523475823405746,0.3288616827298776,0.29756551403318343,0.27941966684578184,0.2475765800697945,0.2400560224089636,0.27899287894201424,0.364075245546862,0.4435731333106035,0.4922535211267606,0.5217008428733174,0.5027982326951399,0.471866295264624,0.44095788604459124,0.4036029793868006,0.358627648839556,0.3188671556642217,0.30494728304947283,0.34667333666833416,0.411317254174397,0.4821819318537043,0.49897834082550063
394514,4,"Dallas, TX",msa,TX,0.23743589743589744,0.27403846153846156,0.30785450711649975,0.3416596814752724,0.34443824923334265,0.32405512348205756,0.3012097322278102,0.2543281121187139,0.23154185022026433,0.2165402927173338,0.20098522167487684,0.18297029702970297,0.17344694887300716,0.19773890784982937,0.2115093387178193,0.2412479859381866,0.23824130879345604,0.23431837189852245,0.2304230423042304,0.21106612685560053,0.18980353953563892,0.1956700016401509,0.1818357862122386,0.17228590694538098,0.1667440780306549,0.19992243552452976,0.22485966319165998,0.2466590301641848,0.22837688627162311,0.25720317933432685,0.2833034490032697,0.31054027978774723,0.3166940477694932,0.32676604018146466,0.34803318992009835,0.34195402298850575,0.35511064278187565,0.44790612988063927,0.5244437717572272,0.631101170898566,0.682182373140023,0.69935087119918,0.6770991474950367,0.6380085282931889,0.5718974109638993,0.5395243789026173,0.5439389658095507,0.5481634459359788,0.5524073707152763,0.6220443120461739,0.7087556306306306,0.7489511435918257,0.7404924427108728,0.6791952776773883,0.5501725511016724,0.39385439245186793,0.290603422395677,0.2516311056251102,0.22364489970123774,0.1868444055944056,0.16183935503135263,0.20821975256867267,0.2789813130477923,0.34515570934256057,0.36898769574944074,0.3565847421508737,0.3263055465455725,0.2751846613232752,0.23912183544303797,0.23099538009239814,0.20631926432445177,0.18331374853113983,0.16842961757526445,0.21600340497978293,0.2494592645998558,0.2705900915115178,0.2708364506957953
394692,5,"Houston, TX",msa,TX,0.12341040462427745,0.13691931540342298,0.1603572121918074,0.17515348501263994,0.17860408412069492,0.17876131628107486,0.15973708346071538,0.15404699738903394,0.14129409545368798,0.1297907794852805,0.13643926788685523,0.13124871425632587,0.12599632127529123,0.14507406536562426,0.13579349209234684,0.15824860610036076,0.16335941866964784,0.16437331737959915,0.1539511396205814,0.1347106268572237,0.13956808852400499,0.12648994840775662,0.14294428629524197,0.12115952091650756,0.11843179961884019,0.13457377758546085,0.14837363019655592,0.16716164616037335,0.15281718686663964,0.16224756147822503,0.18722088629336997,0.19322124366159593,0.18892064788348986,0.20152091254752852,0.21728748806112702,0.20506362672322376,0.2143732135565537,0.23827392120075047,0.29821997874601486,,,,0.4745933819405496,0.42607495976086457,0.3765669604070994,0.35509597188429304,0.34494171823283926,0.3462147190714851,0.3649662415603901,0.399626992200746,0.46856480288585417,0.5201563974652824,0.5362878127723142,0.5019915359721185,0.42281780902167543,0.31332357247437775,0.22275908030656447,0.19865453106450337,0.17114972625565342,0.1620337372297458,0.13801601971657423,0.16337386018237082,0.19875,0.24062383958410694,0.25591034694504144,0.2628527841342487,,,0.1742549668874172,0.17463235294117646,0.15451434588049487,0.13636363636363635,0.13432835820895522,0.1440527517118945,0.17032615646983584,0.19209885789178058,0.20286699328615496
395209,6,"Washington, DC",msa,VA,0.21340273259596618,0.28422619047619047,0.2851153039832285,0.3628583654257595,0.34872916097294343,0.33039498220037294,0.2961630695443645,0.27526690391459074,0.2481734047735022,0.2643601685517853,0.2410754631721645,0.22258326563769293,0.21945046999276935,0.27256637168141595,0.30931174089068825,0.36064814814814816,0.3533582824502659,0.3336755646817248,0.303862660944206,0.28815879534565364,0.26811397557666217,0.2810062893081761,0.2727272727272727,0.26387406616862324,0.23034330011074197,0.31326530612244896,0.39099465784787585,0.41100917431192663,0.3299104791995787,0.3643031784841076,0.41310644460535845,0.42749244712990936,0.463855421686747,0.4898183148396537,0.4825035561877667,0.45083836351441986,0.44719407638347625,0.5040533237254549,0.5771008974707642,0.6210946155550632,0.66378856480994,0.6363552692130695,0.5846794676419791,0.523547202419529,0.48327860878025053,0.45464739596311987,0.4390274787894137,0.43449397100663867,0.44057289439931596,0.5594138900040144,0.6505245006466447,0.6812093886752421,0.6662272291466922,0.5807246734039931,0.47965202005308166,0.3709775349119611,0.3482483524106833,0.3327974276527331,0.3024277456647399,0.2635352286773795,0.2533017270572299,0.35920770877944325,0.4556593977154725,0.524269889224572,0.5635126377187297,0.550859485885507,0.5250489236790606,0.4920907185058128,0.45696142991533395,0.43994068215521503,0.38413811707580253,0.33605565638233514,0.33260790714544797,0.46009673518742444,0.534820322180917,0.5756212091567208,0.5797373358348968
394974,7,"Philadelphia, PA",msa,PA,0.17295813315030886,0.18037974683544303,0.22102161100196463,0.2010166358595194,0.22529812606473595,0.2340239276334987,0.22115869017632242,0.20821042281219274,0.20162932790224034,0.18221771467207573,0.17487091222030982,0.17171357320983255,0.16098226466575716,0.14864263462394303,0.18794098781270044,0.20503110630240737,0.24390243902439024,0.2514922403501791,0.24294268605645852,0.21242045205178844,0.2055898951894652,0.20203735144312393,0.20223025919228452,0.19114219114219114,0.17192192192192193,0.1980319803198032,0.24281984334203655,0.2708860759493671,0.25792730085073473,0.24870781392520522,0.2938832436740387,0.3373284361105741,0.3652461568398521,0.3684281659683741,0.3858545566124578,0.36373041678983153,0.3474159146841673,0.3535142658315936,0.41853932584269665,0.46068308181096107,0.5140760706798443,0.5474419652918638,0.5470710023139691,0.5087589439921046,0.47295835586803675,0.4423819423819424,0.4325139496305233,0.4343721905903506,0.42211963067041347,0.42788113070790046,0.49084647453326086,0.5666897028334485,0.5878102419101476,0.5960059371204965,0.5405405405405406,0.482150926344329,0.41507752628764927,0.40702479338842973,0.3675907144466982,0.32219061166429586,0.2874193548387097,0.32591158438205875,0.3927003927003927,0.4581644815256257,0.4846949118183661,0.5201591970929227,0.5237096097356274,0.503768115942029,0.47470817120622566,0.4514423076923077,0.4350859705955644,0.36658992069583013,0.3504910260751778,0.3685453931825852,0.4280333602367501,0.4767041542345651,0.5142973027783411
394856,8,"Miami, FL",msa,FL,0.0739100817438692,0.08158508158508158,0.07443924081833868,0.08790686623901164,0.08935272045028142,0.08474950342087839,0.0832282471626734,0.08496571988246816,0.08450704225352113,0.07207931404072883,0.07629427792915532,0.07388105456774985,0.06579453636013852,0.07135506003430532,0.06510292005744375,0.07412672623883022,0.07719626168224299,0.08243418213206732,0.08021604320864173,0.08434246866369237,0.07609988109393578,0.08023979709476596,0.08335510844003136,0.07640600492941968,0.07010739856801909,0.07158774373259053,0.0848870366308401,0.08703939008894536,0.0807920792079208,0.08761804826862539,0.10180462926637897,0.11072463768115942,0.12990762124711316,0.1381720430107527,0.14212991244145795,0.13383279414268687,0.1294902497434143,0.12887764611902544,0.15803131991051453,0.18409451595838477,0.22421823020625417,0.25817438692098094,0.28064169030617236,0.26981071543150464,0.2571798493408663,0.25304694099191505,0.2548900498116875,0.27435082721595266,0.25705857564264645,0.29575789612792386,0.3570661197382557,0.39286470463688333,0.41238858174433035,0.3871353419416547,0.33543638275499477,0.25419699896003567,0.2093172690763052,0.17808689678859693,0.15032422872863038,0.13134444013948082,0.10714285714285714,0.12185879537295573,0.13257475522625034,0.1485496183206107,0.1581033069144575,0.176783961867377,0.18696544645911733,0.1765725997162226,0.18298555377207062,0.1580686616486139,0.13759479956663057,0.11835190245953332,0.09712967708867247,0.10746206609852421,0.10475250781121526,0.10366122629025143,0.10816681146828845
394347,9,"Atlanta, GA",msa,GA,0.15352211560964193,0.19141648196655248,0.22205438066465258,0.25764804939657593,0.27002787540904133,0.2594890510948905,0.23988369275502786,0.2128805914045859,0.20305744286596664,0.18873873873873873,0.17259905977165882,0.167129372570794,0.15720105439731608,0.1786954843689695,0.18514851485148515,0.20837148463047744,0.22049198826450012,0.2169564181948083,0.2079748895605673,0.19572691552062868,0.1822144725370532,0.175146771037182,0.16429045092838196,0.16027665012780032,0.15110642781875658,0.1698145312234133,0.20653746022562916,0.23987854251012145,0.24057172378164285,0.2200693696926205,0.2557915057915058,0.2740901808194095,0.3017597732372741,0.31385021603456553,0.31431783054657864,0.34543114543114545,0.3327363896848137,0.37569148095463883,0.4533442469597755,0.5297692740574002,0.5717149220489978,0.5845894486314954,0.5817013780955341,0.5564284955940121,0.5230346092138437,0.5025794841031793,0.5194610778443114,0.5078902002386951,0.4771891096394408,0.5386890860968395,0.5982895687786076,0.6402116402116402,0.6536065180924994,0.6038442940038685,0.5103594080338266,0.37031380172174394,0.2908867750843817,0.2588066139468009,0.21685971685971686,0.1973916887709991,0.1782922429344558,0.22174983217722086,0.27994616419919244,0.34557473374954095,0.3770387965162312,0.3828036780125827,0.3606248823640128,0.32764623955431754,0.28773784355179705,0.2878719567177638,0.24767178454568337,0.22036049758822035,0.21074249605055292,0.2374507874015748,0.2906119194737891,0.3017985611510791,0.30350763234816497
