RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31
394800,301,"Logan, UT",msa,UT,234490.0,237793.0,242237.0,242810.0,243483.0,252283.0,256132.0,254588.0,246393.0,245149.0,249211.0,251287.0,250543.0,252756.0,256712.0,257921.0,258819.0,261268.0,266987.0,268765.0,269339.0,266261.0,267927.0,276649.0,280891.0,288344.0,292681.0,301804.0,308237.0,303233.0,297204.0,290670.0,304595.0,321636.0,335607.0,339660.0,340738.0,348157.0,359896.0,379783.0,389920.0,390463.0,388766.0,393770.0,405907.0,416057.0,421574.0,421224.0,400872.0,391338.0,388280.0,396986.0,398915.0,393427.0,400705.0,403512.0,410345.0,409037.0,411841.0,402799.0,400940.0,394080.0,397209.0,408368.0,412528.0,411501.0,404423.0,408708.0,416640.0,417774.0
394595,302,"Flagstaff, AZ",msa,AZ,322892.0,321017.0,326994.0,337925.0,337868.0,326280.0,335684.0,338337.0,356302.0,352986.0,359258.0,365371.0,363449.0,363003.0,352406.0,364155.0,358830.0,365639.0,347361.0,354534.0,350878.0,368556.0,385987.0,394297.0,405384.0,405756.0,424132.0,425193.0,430344.0,432932.0,436835.0,449416.0,444378.0,464056.0,475408.0,511351.0,524547.0,524474.0,524703.0,528957.0,564054.0,588299.0,610050.0,611871.0,626307.0,636523.0,636280.0,617563.0,600465.0,590129.0,596422.0,584656.0,577157.0,562501.0,582584.0,589680.0,608593.0,613201.0,623665.0,618386.0,634689.0,635962.0,629689.0,607195.0,587528.0,590646.0,592547.0,598031.0,592565.0,589758.0
395036,303,"Rocky Mount, NC",msa,NC,113427.0,117079.0,119379.0,114959.0,112871.0,109846.0,114187.0,118782.0,118389.0,122581.0,115681.0,115754.0,112858.0,113245.0,118527.0,119945.0,118704.0,117778.0,116273.0,127687.0,126209.0,127973.0,119487.0,123106.0,127249.0,135486.0,142397.0,142959.0,140455.0,137097.0,134059.0,133894.0,139514.0,141941.0,150078.0,148182.0,153413.0,155327.0,161220.0,157018.0,158952.0,161456.0,165164.0,166164.0,161465.0,175362.0,168571.0,179792.0,169709.0,177598.0,175424.0,175882.0,172924.0,171944.0,167539.0,170469.0,163242.0,166854.0,162310.0,173267.0,178375.0,179728.0,170931.0,171947.0,177389.0,167680.0,161473.0,152688.0,169578.0,172576.0
395000,304,"Pottsville, PA",msa,PA,81293.0,81730.0,78291.0,83199.0,80217.0,82148.0,79565.0,81066.0,78953.0,79389.0,79809.0,84746.0,96426.0,103009.0,106048.0,95399.0,92859.0,88094.0,83719.0,78604.0,95235.0,100204.0,104334.0,97921.0,99997.0,96908.0,86492.0,85889.0,91191.0,95858.0,95921.0,91146.0,81131.0,74710.0,71600.0,74378.0,78048.0,85864.0,89181.0,95931.0,92537.0,92841.0,89259.0,89241.0,86688.0,87834.0,92713.0,94752.0,90450.0,88617.0,90241.0,93877.0,92208.0,100856.0,98296.0,106780.0,103196.0,102766.0,103139.0,99003.0,104637.0,100384.0,106450.0,100224.0,102703.0,108067.0,113347.0,124742.0,119862.0,117183.0
394515,305,"Dalton, GA",msa,GA,127870.0,128332.0,124293.0,122044.0,124719.0,130935.0,133089.0,125506.0,122405.0,125770.0,138220.0,142900.0,140040.0,136906.0,139226.0,141393.0,143125.0,142541.0,144079.0,148732.0,150546.0,147495.0,143008.0,143262.0,151205.0,156397.0,161328.0,163989.0,164368.0,164153.0,168422.0,171796.0,170463.0,169310.0,170615.0,174642.0,178201.0,186022.0,198575.0,199432.0,202392.0,195535.0,196253.0,195786.0,201387.0,200148.0,196787.0,192932.0,196023.0,198381.0,201145.0,202309.0,200907.0,202290.0,205867.0,207933.0,209837.0,210478.0,218169.0,221190.0,223924.0,226602.0,230183.0,224292.0,217208.0,209859.0,217655.0,222730.0,238224.0,243817.0
394783,306,"Lebanon, PA",msa,PA,159071.0,161541.0,163026.0,163030.0,165642.0,165112.0,164129.0,165423.0,165604.0,169114.0,167481.0,168723.0,166872.0,170510.0,171069.0,177270.0,171520.0,173640.0,161826.0,171837.0,176370.0,190191.0,186352.0,181030.0,176120.0,175912.0,181255.0,182903.0,183918.0,183478.0,187196.0,187025.0,183768.0,186509.0,187899.0,196402.0,200654.0,202310.0,195141.0,190434.0,188973.0,200372.0,205975.0,213713.0,211608.0,212829.0,216240.0,217560.0,222040.0,230102.0,232036.0,230392.0,223660.0,214905.0,217283.0,204277.0,206694.0,208360.0,226701.0,236898.0,239532.0,236185.0,234610.0,234631.0,231660.0,225571.0,233559.0,242744.0,250445.0,250263.0
394880,307,"Morristown, TN",msa,TN,144916.0,146848.0,149601.0,149406.0,148089.0,144405.0,145492.0,144040.0,147152.0,145404.0,153404.0,157090.0,159175.0,154569.0,152117.0,153559.0,158619.0,160866.0,160520.0,156148.0,158872.0,157735.0,168584.0,165560.0,167348.0,163443.0,171723.0,178508.0,178039.0,166174.0,165174.0,173366.0,184502.0,186611.0,189011.0,195815.0,202646.0,208048.0,221376.0,226910.0,229035.0,226117.0,235811.0,237126.0,234038.0,231249.0,239195.0,241104.0,234870.0,227219.0,229977.0,234391.0,240706.0,240193.0,230724.0,227676.0,227444.0,239502.0,242011.0,247169.0,258480.0,263420.0,258392.0,243258.0,247281.0,247160.0,247490.0,255690.0,270164.0,289573.0
395232,308,"Winchester, VA",msa,VA,237210.0,240772.0,238163.0,237019.0,226327.0,229916.0,226247.0,229999.0,231024.0,231765.0,229405.0,227254.0,231002.0,236737.0,234387.0,237993.0,238201.0,243572.0,249226.0,252125.0,260567.0,261193.0,258448.0,254918.0,256070.0,266400.0,272865.0,281494.0,274850.0,272456.0,267316.0,276974.0,280879.0,288154.0,290029.0,298119.0,302366.0,305443.0,305996.0,307513.0,312825.0,311732.0,308651.0,305452.0,310563.0,314498.0,320281.0,322342.0,327741.0,332273.0,330195.0,334237.0,324453.0,325453.0,323055.0,332555.0,335059.0,328106.0,329864.0,332327.0,348333.0,344238.0,358697.0,353888.0,366194.0,352589.0,346984.0,343067.0,355986.0,360652.0
395221,309,"Wheeling, WV",msa,OH,105083.0,109383.0,102942.0,108844.0,105781.0,109238.0,106237.0,112635.0,113136.0,114992.0,111416.0,106367.0,106493.0,105775.0,104040.0,99639.0,102926.0,104500.0,111371.0,113934.0,115807.0,111657.0,113353.0,115398.0,118451.0,115428.0,117401.0,124186.0,116477.0,119435.0,115608.0,121767.0,115421.0,120474.0,119073.0,125513.0,122833.0,127819.0,122138.0,113921.0,115802.0,118007.0,127928.0,119039.0,122799.0,116019.0,115429.0,112818.0,113827.0,120672.0,119410.0,128046.0,128324.0,122163.0,114908.0,113858.0,121068.0,123161.0,122938.0,114157.0,108973.0,113054.0,117466.0,117384.0,119876.0,105910.0,104106.0,94307.0,109784.0,121011.0
394879,310,"Morgantown, WV",msa,WV,194568.0,191001.0,188731.0,187210.0,186267.0,186881.0,200349.0,205843.0,205391.0,198135.0,196305.0,191500.0,192572.0,186495.0,192226.0,182078.0,189662.0,190290.0,197361.0,203447.0,208100.0,209056.0,194978.0,194940.0,192419.0,201690.0,203613.0,206325.0,209506.0,209164.0,211607.0,209566.0,206487.0,208481.0,210400.0,210765.0,206549.0,207502.0,211195.0,213710.0,211067.0,207162.0,208140.0,214442.0,220156.0,230079.0,223918.0,223915.0,217581.0,223407.0,224822.0,223117.0,219142.0,220571.0,218773.0,215675.0,213458.0,210430.0,216437.0,221232.0,231511.0,233948.0,232511.0,236477.0,240228.0,245166.0,243294.0,237937.0,235057.0,246159.0
